time,id,x_min_p,x_max_p,y_min_p,y_max_p,x_min_m,x_max_m,y_min_m,y_max_m,x_min_c,x_max_c,y_min_c,y_max_c,distance,do_c1,do_c2,do_c3,do_c4,do_c5,do_c6,do_c7,do_c8,io_c1,io_c2,io_c3,io_c4,io_c5,io_c6,io_c7,io_c8
10.811,3,344.000,647.000,110.000,703.000,341.000,649.000,115.000,694.000,341.000,649.000,115.000,694.000,0.010,0.31,0.60,0.00,0.00,0.03,0.05,0.01,0.01,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
10.844,3,341.000,649.000,115.000,694.000,341.000,647.000,112.000,696.000,341.000,647.000,112.000,696.000,0.004,0.30,0.61,0.00,0.00,0.04,0.04,0.00,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
10.878,3,341.000,647.000,112.000,696.000,341.000,648.000,118.000,695.000,341.000,648.000,118.000,695.000,0.004,0.32,0.59,0.00,0.00,0.03,0.04,0.01,0.01,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
10.911,3,341.000,648.000,118.000,695.000,341.000,672.000,122.000,669.000,341.000,672.000,122.000,669.000,0.033,0.30,0.61,0.00,0.00,0.03,0.04,0.00,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
10.944,3,341.000,672.000,122.000,669.000,341.000,683.000,141.000,667.000,341.000,683.000,141.000,667.000,0.018,0.30,0.62,0.00,0.00,0.03,0.04,0.01,0.01,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
10.978,3,341.000,683.000,141.000,667.000,347.000,680.000,141.000,637.000,347.000,680.000,141.000,637.000,0.021,0.28,0.62,0.00,0.00,0.03,0.05,0.01,0.01,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
11.011,3,347.000,680.000,141.000,637.000,350.000,679.000,141.000,636.000,350.000,679.000,141.000,636.000,0.004,0.29,0.61,0.00,0.00,0.03,0.05,0.01,0.01,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
11.044,3,350.000,679.000,141.000,636.000,343.000,685.000,139.000,639.000,343.000,685.000,139.000,639.000,0.012,0.29,0.62,0.00,0.00,0.03,0.05,0.01,0.01,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
11.078,3,343.000,685.000,139.000,639.000,341.000,689.000,137.000,642.000,341.000,689.000,137.000,642.000,0.007,0.28,0.62,0.00,0.00,0.03,0.04,0.01,0.01,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
11.111,3,341.000,689.000,137.000,642.000,344.000,687.000,135.000,634.000,344.000,687.000,135.000,634.000,0.009,0.28,0.63,0.00,0.00,0.03,0.04,0.01,0.01,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
11.144,3,344.000,687.000,135.000,634.000,351.000,689.000,134.000,621.000,351.000,689.000,134.000,621.000,0.014,0.28,0.62,0.00,0.00,0.03,0.05,0.01,0.01,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
11.178,3,351.000,689.000,134.000,621.000,349.000,689.000,131.000,617.000,349.000,689.000,131.000,617.000,0.005,0.28,0.62,0.00,0.00,0.04,0.04,0.01,0.01,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
11.211,3,349.000,689.000,131.000,617.000,348.000,688.000,131.000,614.000,348.000,688.000,131.000,614.000,0.003,0.28,0.61,0.00,0.00,0.04,0.05,0.01,0.01,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
11.245,3,348.000,688.000,131.000,614.000,349.000,689.000,134.000,622.000,349.000,689.000,134.000,622.000,0.007,0.28,0.62,0.00,0.00,0.04,0.05,0.01,0.01,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
11.278,3,349.000,689.000,134.000,622.000,347.000,691.000,135.000,627.000,347.000,691.000,135.000,627.000,0.006,0.28,0.62,0.00,0.00,0.03,0.05,0.01,0.01,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
11.311,3,347.000,691.000,135.000,627.000,343.000,692.000,135.000,627.000,343.000,692.000,135.000,627.000,0.004,0.27,0.63,0.00,0.00,0.04,0.04,0.01,0.01,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
11.345,3,343.000,692.000,135.000,627.000,341.000,691.000,133.000,626.000,341.000,691.000,133.000,626.000,0.004,0.28,0.62,0.00,0.00,0.04,0.05,0.01,0.01,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
11.378,3,341.000,691.000,133.000,626.000,343.000,693.000,129.000,628.000,343.000,693.000,129.000,628.000,0.006,0.27,0.63,0.00,0.00,0.04,0.04,0.01,0.01,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
11.411,3,343.000,693.000,129.000,628.000,343.000,699.000,123.000,617.000,343.000,699.000,123.000,617.000,0.013,0.26,0.63,0.00,0.00,0.04,0.05,0.01,0.01,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
11.445,3,343.000,699.000,123.000,617.000,335.000,701.000,125.000,614.000,335.000,701.000,125.000,614.000,0.010,0.25,0.64,0.00,0.00,0.04,0.05,0.01,0.01,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
11.478,3,335.000,701.000,125.000,614.000,335.000,703.000,123.000,618.000,335.000,703.000,123.000,618.000,0.004,0.27,0.63,0.00,0.00,0.04,0.05,0.01,0.01,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
11.511,3,335.000,703.000,123.000,618.000,336.000,704.000,122.000,626.000,336.000,704.000,122.000,626.000,0.006,0.26,0.63,0.00,0.00,0.04,0.05,0.01,0.01,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
11.545,3,336.000,704.000,122.000,626.000,335.000,710.000,120.000,629.000,335.000,710.000,120.000,629.000,0.007,0.25,0.64,0.00,0.00,0.04,0.05,0.01,0.01,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
11.578,3,335.000,710.000,120.000,629.000,335.000,710.000,121.000,629.000,335.000,710.000,121.000,629.000,0.000,0.24,0.66,0.00,0.00,0.04,0.04,0.01,0.01,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
11.612,3,335.000,710.000,121.000,629.000,337.000,707.000,121.000,619.000,337.000,707.000,121.000,619.000,0.008,0.26,0.64,0.00,0.00,0.05,0.04,0.01,0.01,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
11.645,3,337.000,707.000,121.000,619.000,330.000,705.000,120.000,628.000,330.000,705.000,120.000,628.000,0.011,0.26,0.64,0.00,0.00,0.04,0.04,0.01,0.01,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
11.678,3,330.000,705.000,120.000,628.000,330.000,705.000,125.000,634.000,330.000,705.000,125.000,634.000,0.005,0.26,0.64,0.00,0.00,0.04,0.04,0.01,0.01,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
11.712,3,330.000,705.000,125.000,634.000,329.000,706.000,125.000,628.000,329.000,706.000,125.000,628.000,0.004,0.26,0.64,0.00,0.00,0.04,0.04,0.01,0.01,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
11.745,3,329.000,706.000,125.000,628.000,325.000,706.000,124.000,642.000,325.000,706.000,124.000,642.000,0.010,0.27,0.64,0.00,0.00,0.04,0.04,0.01,0.01,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
11.778,3,325.000,706.000,124.000,642.000,328.000,707.000,123.000,642.000,328.000,707.000,123.000,642.000,0.003,0.26,0.65,0.00,0.00,0.04,0.04,0.01,0.01,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
11.812,3,328.000,707.000,123.000,642.000,332.000,705.000,126.000,631.000,332.000,705.000,126.000,631.000,0.011,0.27,0.63,0.00,0.00,0.04,0.04,0.01,0.01,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
11.845,3,332.000,705.000,126.000,631.000,332.000,704.000,125.000,635.000,332.000,704.000,125.000,635.000,0.003,0.25,0.65,0.00,0.00,0.04,0.04,0.01,0.01,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
11.879,3,332.000,704.000,125.000,635.000,335.000,702.000,127.000,635.000,335.000,702.000,127.000,635.000,0.004,0.26,0.64,0.00,0.00,0.03,0.04,0.01,0.01,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
11.912,3,335.000,702.000,127.000,635.000,333.000,704.000,128.000,627.000,333.000,704.000,128.000,627.000,0.007,0.26,0.64,0.00,0.00,0.04,0.04,0.01,0.01,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
11.945,3,333.000,704.000,128.000,627.000,332.000,699.000,127.000,633.000,332.000,699.000,127.000,633.000,0.008,0.28,0.63,0.00,0.00,0.04,0.04,0.01,0.01,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
11.979,3,332.000,699.000,127.000,633.000,333.000,700.000,127.000,627.000,333.000,700.000,127.000,627.000,0.004,0.26,0.64,0.00,0.00,0.04,0.04,0.01,0.01,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
12.012,3,333.000,700.000,127.000,627.000,335.000,688.000,129.000,624.000,335.000,688.000,129.000,624.000,0.012,0.27,0.62,0.00,0.00,0.04,0.05,0.01,0.01,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
12.045,3,335.000,688.000,129.000,624.000,347.000,662.000,144.000,621.000,347.000,662.000,144.000,621.000,0.036,0.29,0.62,0.00,0.00,0.02,0.04,0.01,0.01,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
12.079,3,347.000,662.000,144.000,621.000,357.000,643.000,123.000,626.000,357.000,643.000,123.000,626.000,0.037,0.32,0.59,0.00,0.00,0.03,0.05,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
12.112,3,357.000,643.000,123.000,626.000,360.000,639.000,113.000,621.000,360.000,639.000,113.000,621.000,0.014,0.31,0.59,0.00,0.00,0.03,0.05,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
12.145,3,360.000,639.000,113.000,621.000,359.000,635.000,109.000,625.000,359.000,635.000,109.000,625.000,0.008,0.33,0.57,0.00,0.00,0.03,0.05,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
12.179,3,359.000,635.000,109.000,625.000,360.000,635.000,110.000,628.000,360.000,635.000,110.000,628.000,0.003,0.33,0.58,0.00,0.00,0.03,0.05,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
12.212,3,360.000,635.000,110.000,628.000,359.000,637.000,108.000,627.000,359.000,637.000,108.000,627.000,0.004,0.33,0.57,0.00,0.00,0.03,0.05,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
12.246,3,359.000,637.000,108.000,627.000,361.000,638.000,113.000,624.000,361.000,638.000,113.000,624.000,0.007,0.32,0.59,0.00,0.00,0.03,0.05,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
12.279,3,361.000,638.000,113.000,624.000,361.000,637.000,112.000,621.000,361.000,637.000,112.000,621.000,0.003,0.32,0.58,0.00,0.00,0.03,0.05,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
12.312,3,361.000,637.000,112.000,621.000,359.000,640.000,136.000,627.000,359.000,640.000,136.000,627.000,0.019,0.31,0.61,0.00,0.00,0.02,0.05,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
12.346,3,359.000,640.000,136.000,627.000,386.000,658.000,101.000,641.000,386.000,658.000,101.000,641.000,0.065,0.32,0.59,0.00,0.00,0.03,0.05,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
12.379,3,386.000,658.000,101.000,641.000,352.000,628.000,110.000,669.000,352.000,628.000,110.000,669.000,0.076,0.31,0.60,0.00,0.00,0.02,0.05,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
12.412,3,352.000,628.000,110.000,669.000,352.000,628.000,110.000,669.000,352.000,628.000,110.000,669.000,0.000,0.33,0.58,0.00,0.00,0.02,0.05,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
12.446,3,352.000,628.000,110.000,669.000,407.000,647.000,95.000,658.000,407.000,647.000,95.000,658.000,0.079,0.34,0.57,0.00,0.00,0.03,0.05,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
12.479,3,407.000,647.000,95.000,658.000,409.000,648.000,94.000,664.000,409.000,648.000,94.000,664.000,0.006,0.34,0.57,0.00,0.00,0.03,0.05,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
12.512,3,409.000,648.000,94.000,664.000,409.000,648.000,94.000,664.000,409.000,648.000,94.000,664.000,0.000,0.32,0.59,0.00,0.00,0.03,0.05,0.00,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
12.546,3,409.000,648.000,94.000,664.000,409.000,648.000,94.000,664.000,409.000,648.000,94.000,664.000,0.000,0.33,0.58,0.00,0.00,0.03,0.05,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
12.579,3,409.000,648.000,94.000,664.000,409.000,648.000,94.000,664.000,409.000,648.000,94.000,664.000,0.000,0.33,0.58,0.00,0.00,0.03,0.05,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
12.613,3,409.000,648.000,94.000,664.000,353.000,625.000,122.000,673.000,353.000,625.000,122.000,673.000,0.099,0.34,0.58,0.00,0.00,0.02,0.05,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
12.646,3,353.000,625.000,122.000,673.000,353.000,625.000,122.000,673.000,353.000,625.000,122.000,673.000,0.000,0.32,0.60,0.00,0.00,0.02,0.05,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
12.679,3,353.000,625.000,122.000,673.000,353.000,625.000,122.000,673.000,353.000,625.000,122.000,673.000,0.000,0.33,0.60,0.00,0.00,0.02,0.05,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
12.713,3,353.000,625.000,122.000,673.000,353.000,625.000,122.000,673.000,353.000,625.000,122.000,673.000,0.000,0.31,0.61,0.00,0.00,0.02,0.04,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
12.746,3,353.000,625.000,122.000,673.000,413.000,656.000,91.000,701.000,413.000,656.000,91.000,701.000,0.110,0.32,0.59,0.00,0.00,0.03,0.04,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
12.779,3,413.000,656.000,91.000,701.000,415.000,657.000,91.000,707.000,415.000,657.000,91.000,707.000,0.006,0.31,0.60,0.00,0.00,0.03,0.04,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
12.813,3,415.000,657.000,91.000,707.000,392.000,670.000,143.000,661.000,392.000,670.000,143.000,661.000,0.077,0.29,0.64,0.00,0.00,0.01,0.04,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
12.846,3,392.000,670.000,143.000,661.000,392.000,668.000,146.000,659.000,392.000,668.000,146.000,659.000,0.004,0.29,0.65,0.00,0.00,0.02,0.04,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
12.880,3,392.000,668.000,146.000,659.000,414.000,656.000,93.000,704.000,414.000,656.000,93.000,704.000,0.079,0.33,0.58,0.00,0.00,0.03,0.04,0.00,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
12.913,3,414.000,656.000,93.000,704.000,417.000,658.000,94.000,706.000,417.000,658.000,94.000,706.000,0.006,0.33,0.59,0.00,0.00,0.03,0.04,0.00,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
12.946,3,417.000,658.000,94.000,706.000,425.000,656.000,93.000,704.000,425.000,656.000,93.000,704.000,0.012,0.33,0.58,0.00,0.00,0.03,0.05,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
12.980,3,425.000,656.000,93.000,704.000,425.000,658.000,94.000,704.000,425.000,658.000,94.000,704.000,0.003,0.34,0.58,0.00,0.00,0.03,0.05,0.00,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
13.013,3,425.000,658.000,94.000,704.000,428.000,654.000,94.000,700.000,428.000,654.000,94.000,700.000,0.009,0.33,0.58,0.00,0.00,0.03,0.05,0.00,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
13.046,3,428.000,654.000,94.000,700.000,424.000,654.000,94.000,693.000,424.000,654.000,94.000,693.000,0.007,0.32,0.60,0.00,0.00,0.03,0.05,0.00,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
13.080,3,424.000,654.000,94.000,693.000,424.000,654.000,95.000,695.000,424.000,654.000,95.000,695.000,0.001,0.33,0.58,0.00,0.00,0.03,0.05,0.00,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
13.113,3,424.000,654.000,95.000,695.000,424.000,655.000,95.000,701.000,424.000,655.000,95.000,701.000,0.004,0.32,0.59,0.00,0.00,0.03,0.05,0.00,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
13.146,3,424.000,655.000,95.000,701.000,424.000,657.000,95.000,702.000,424.000,657.000,95.000,702.000,0.003,0.33,0.59,0.00,0.00,0.03,0.05,0.00,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
13.180,3,424.000,657.000,95.000,702.000,423.000,655.000,94.000,706.000,423.000,655.000,94.000,706.000,0.005,0.31,0.60,0.00,0.00,0.03,0.04,0.00,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
13.213,3,423.000,655.000,94.000,706.000,405.000,652.000,101.000,653.000,405.000,652.000,101.000,653.000,0.047,0.33,0.59,0.00,0.00,0.03,0.05,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
13.247,3,405.000,652.000,101.000,653.000,405.000,652.000,101.000,653.000,405.000,652.000,101.000,653.000,0.000,0.31,0.59,0.00,0.00,0.04,0.05,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
13.280,3,405.000,652.000,101.000,653.000,355.000,635.000,119.000,698.000,355.000,635.000,119.000,698.000,0.096,0.31,0.60,0.00,0.00,0.03,0.05,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
13.313,3,355.000,635.000,119.000,698.000,356.000,634.000,122.000,675.000,356.000,634.000,122.000,675.000,0.013,0.31,0.60,0.00,0.00,0.03,0.05,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
13.347,3,356.000,634.000,122.000,675.000,356.000,637.000,115.000,659.000,356.000,637.000,115.000,659.000,0.013,0.32,0.59,0.00,0.00,0.03,0.05,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
13.380,3,356.000,637.000,115.000,659.000,356.000,637.000,109.000,662.000,356.000,637.000,109.000,662.000,0.004,0.29,0.61,0.00,0.00,0.04,0.04,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
13.413,3,356.000,637.000,109.000,662.000,350.000,638.000,110.000,689.000,350.000,638.000,110.000,689.000,0.019,0.29,0.62,0.00,0.00,0.03,0.04,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
13.447,3,350.000,638.000,110.000,689.000,352.000,637.000,109.000,679.000,352.000,637.000,109.000,679.000,0.007,0.31,0.60,0.00,0.00,0.03,0.05,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
13.480,3,352.000,637.000,109.000,679.000,351.000,637.000,106.000,681.000,351.000,637.000,106.000,681.000,0.003,0.29,0.62,0.00,0.00,0.03,0.05,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
13.513,3,351.000,637.000,106.000,681.000,352.000,638.000,105.000,692.000,352.000,638.000,105.000,692.000,0.007,0.31,0.60,0.00,0.00,0.03,0.05,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
13.547,3,352.000,638.000,105.000,692.000,352.000,637.000,108.000,693.000,352.000,637.000,108.000,693.000,0.003,0.30,0.60,0.00,0.00,0.03,0.05,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
13.580,3,352.000,637.000,108.000,693.000,351.000,637.000,107.000,702.000,351.000,637.000,107.000,702.000,0.005,0.31,0.60,0.00,0.00,0.04,0.04,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
13.614,3,351.000,637.000,107.000,702.000,352.000,637.000,107.000,708.000,352.000,637.000,107.000,708.000,0.003,0.29,0.62,0.00,0.00,0.04,0.04,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
13.647,3,352.000,637.000,107.000,708.000,352.000,637.000,107.000,697.000,352.000,637.000,107.000,697.000,0.005,0.32,0.59,0.00,0.00,0.04,0.04,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
13.680,3,352.000,637.000,107.000,697.000,352.000,637.000,108.000,691.000,352.000,637.000,108.000,691.000,0.003,0.31,0.59,0.00,0.00,0.04,0.04,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
13.714,3,352.000,637.000,108.000,691.000,351.000,638.000,107.000,686.000,351.000,638.000,107.000,686.000,0.004,0.31,0.60,0.00,0.00,0.04,0.04,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
13.747,3,351.000,638.000,107.000,686.000,352.000,638.000,107.000,681.000,352.000,638.000,107.000,681.000,0.003,0.29,0.61,0.00,0.00,0.04,0.04,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
13.780,3,352.000,638.000,107.000,681.000,353.000,638.000,109.000,678.000,353.000,638.000,109.000,678.000,0.003,0.31,0.60,0.00,0.00,0.04,0.04,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
13.814,3,353.000,638.000,109.000,678.000,357.000,637.000,114.000,671.000,357.000,637.000,114.000,671.000,0.010,0.31,0.59,0.00,0.00,0.04,0.05,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
13.847,3,357.000,637.000,114.000,671.000,356.000,637.000,122.000,667.000,356.000,637.000,122.000,667.000,0.006,0.32,0.60,0.00,0.00,0.02,0.04,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
13.881,3,356.000,637.000,122.000,667.000,352.000,630.000,131.000,681.000,352.000,630.000,131.000,681.000,0.020,0.31,0.61,0.00,0.00,0.02,0.04,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
13.914,3,352.000,630.000,131.000,681.000,352.000,629.000,136.000,680.000,352.000,629.000,136.000,680.000,0.004,0.31,0.62,0.00,0.00,0.02,0.04,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
13.947,3,352.000,629.000,136.000,680.000,354.000,629.000,140.000,685.000,354.000,629.000,140.000,685.000,0.006,0.31,0.62,0.00,0.00,0.02,0.04,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
13.981,3,354.000,629.000,140.000,685.000,354.000,629.000,140.000,685.000,354.000,629.000,140.000,685.000,0.000,0.30,0.63,0.00,0.00,0.02,0.04,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
14.014,3,354.000,629.000,140.000,685.000,354.000,630.000,148.000,692.000,354.000,630.000,148.000,692.000,0.008,0.31,0.63,0.00,0.00,0.01,0.04,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
14.047,3,354.000,630.000,148.000,692.000,354.000,630.000,148.000,692.000,354.000,630.000,148.000,692.000,0.000,0.30,0.64,0.00,0.00,0.01,0.03,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
14.081,3,354.000,630.000,148.000,692.000,413.000,654.000,90.000,694.000,413.000,654.000,90.000,694.000,0.103,0.34,0.58,0.00,0.00,0.02,0.05,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
14.114,3,413.000,654.000,90.000,694.000,413.000,654.000,90.000,694.000,413.000,654.000,90.000,694.000,0.000,0.33,0.59,0.00,0.00,0.03,0.04,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
14.147,3,413.000,654.000,90.000,694.000,358.000,627.000,134.000,696.000,358.000,627.000,134.000,696.000,0.104,0.32,0.61,0.00,0.00,0.01,0.04,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
14.181,3,358.000,627.000,134.000,696.000,357.000,627.000,133.000,695.000,357.000,627.000,133.000,695.000,0.002,0.32,0.62,0.00,0.00,0.02,0.04,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
14.214,3,357.000,627.000,133.000,695.000,355.000,627.000,133.000,694.000,355.000,627.000,133.000,694.000,0.002,0.32,0.62,0.00,0.00,0.02,0.04,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
14.248,3,355.000,627.000,133.000,694.000,357.000,627.000,141.000,695.000,357.000,627.000,141.000,695.000,0.006,0.30,0.64,0.00,0.00,0.02,0.03,0.00,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
14.281,3,357.000,627.000,141.000,695.000,356.000,626.000,140.000,694.000,356.000,626.000,140.000,694.000,0.003,0.31,0.63,0.00,0.00,0.01,0.03,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
14.314,3,356.000,626.000,140.000,694.000,355.000,626.000,132.000,698.000,355.000,626.000,132.000,698.000,0.006,0.32,0.62,0.00,0.00,0.01,0.03,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
14.348,3,355.000,626.000,132.000,698.000,356.000,624.000,128.000,698.000,356.000,624.000,128.000,698.000,0.005,0.32,0.62,0.00,0.00,0.01,0.04,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
14.381,3,356.000,624.000,128.000,698.000,357.000,623.000,128.000,693.000,357.000,623.000,128.000,693.000,0.004,0.29,0.64,0.00,0.00,0.02,0.03,0.01,0.01,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
14.414,3,357.000,623.000,128.000,693.000,354.000,626.000,132.000,693.000,354.000,626.000,132.000,693.000,0.007,0.29,0.65,0.00,0.00,0.02,0.03,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
14.448,3,354.000,626.000,132.000,693.000,352.000,629.000,132.000,689.000,352.000,629.000,132.000,689.000,0.006,0.29,0.65,0.00,0.00,0.01,0.03,0.01,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
14.481,3,352.000,629.000,132.000,689.000,353.000,628.000,132.000,697.000,353.000,628.000,132.000,697.000,0.005,0.29,0.65,0.00,0.00,0.02,0.03,0.00,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
14.514,3,353.000,628.000,132.000,697.000,354.000,629.000,136.000,699.000,354.000,629.000,136.000,699.000,0.004,0.31,0.63,0.00,0.00,0.01,0.03,0.00,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
14.548,3,354.000,629.000,136.000,699.000,351.000,630.000,133.000,694.000,351.000,630.000,133.000,694.000,0.007,0.31,0.63,0.00,0.00,0.02,0.03,0.00,0.00,0.21,0.74,0.00,0.00,0.02,0.02,0.00,0.00
