time,id,class_id,confidence,x_min,x_max,y_min,y_max,border_left,border_right,border_top,border_bottom,vx_min,vx_max,vy_min,vy_max,sigma_x_min_00,sigma_x_min_01,sigma_x_min_10,sigma_x_min_11,sigma_x_max_00,sigma_x_max_01,sigma_x_max_10,sigma_x_max_11,sigma_y_min_00,sigma_y_min_01,sigma_y_min_10,sigma_y_min_11,sigma_y_max_00,sigma_y_max_01,sigma_y_max_10,sigma_y_max_11,x_center,y_center,vx_center,vy_center,vx_center_var,vy_center_var,retention_count,body,matched,x_min_d,x_max_d,y_min_d,y_max_d
3.300,2796568962104,1,1.000,885.130,1047.861,252.215,312.192,1,1,1,1,-102.259,-112.421,1.132,0.258,43.408,101.588,101.588,527.283,43.408,101.588,101.588,527.283,43.408,101.588,101.588,527.283,43.408,101.588,101.588,527.283,966.496,282.203,-107.340,0.695,86.815,86.815,0,2796568961768,True,884.000,1047.000,251.000,309.000
3.300,2796568962720,2,0.895,339.689,361.478,226.433,282.610,1,1,1,1,-10.304,-4.061,-1.599,-0.285,58.627,128.530,128.530,574.978,58.627,128.530,128.530,574.978,58.627,128.530,128.530,574.978,58.627,128.530,128.530,574.978,350.583,254.522,-7.182,-0.942,117.254,117.254,0,2796568962608,True,340.000,361.000,227.000,284.000
3.400,2796793998752,1,1.000,1120.508,1239.459,253.660,302.109,1,1,1,1,4.820,1.800,-0.447,-0.105,36.177,79.889,79.889,452.839,36.177,79.889,79.889,452.839,36.177,79.889,79.889,452.839,36.177,79.889,79.889,452.839,1179.984,277.884,3.310,-0.276,72.354,72.354,0,2796793999200,True,1120.000,1240.000,254.000,303.000
3.400,2796793998080,1,1.000,1045.261,1149.257,251.768,299.038,1,1,1,1,37.169,-2.705,-1.336,-8.241,36.216,79.936,79.936,452.902,36.216,79.936,79.936,452.902,36.216,79.936,79.936,452.902,36.216,79.936,79.936,452.902,1097.259,275.403,17.232,-4.788,72.433,72.433,0,2796793997520,True,1039.000,1152.000,252.000,301.000
3.400,2796793995728,2,1.000,404.402,446.817,226.552,336.645,1,1,1,1,-45.202,-54.458,2.155,-8.644,36.195,80.178,80.178,463.015,36.195,80.178,80.178,463.015,36.195,80.178,80.178,463.015,36.195,80.178,80.178,463.015,425.610,281.598,-49.830,-3.244,72.390,72.390,0,2796793997072,True,408.000,446.000,226.000,337.000
3.400,2796793998920,2,1.000,382.655,406.260,228.803,295.917,1,1,1,1,24.038,20.222,1.277,-4.948,36.177,79.889,79.889,452.839,36.177,79.889,79.889,452.839,36.177,79.889,79.889,452.839,36.177,79.889,79.889,452.839,394.457,262.360,22.130,-1.836,72.354,72.354,0,2796793995616,True,382.000,405.000,229.000,294.000
3.400,2799695466792,1,1.000,1172.985,1297.768,255.120,306.533,1,2,1,1,1.685,3.012,-0.061,2.355,36.195,79.916,79.916,452.893,36.195,79.916,79.916,452.893,36.195,79.916,79.916,452.893,36.195,79.916,79.916,452.893,1235.377,280.826,2.348,1.147,72.390,72.390,0,2799695469816,True,1172.000,1297.000,255.000,307.000
3.400,2799695467184,2,1.000,208.182,244.100,221.793,305.172,1,1,1,1,-1.667,-3.017,1.445,-2.141,36.249,80.632,80.632,461.046,36.249,80.632,80.632,461.046,36.249,80.632,80.632,461.046,36.249,80.632,80.632,461.046,226.141,263.483,-2.342,-0.348,72.498,72.498,0,2799695470096,True,208.000,244.000,221.000,306.000
3.400,2801324014896,1,1.000,686.216,720.601,241.906,271.050,1,1,1,1,-0.243,1.031,-0.248,-0.714,36.177,79.889,79.889,452.839,36.177,79.889,79.889,452.839,36.177,79.889,79.889,452.839,36.177,79.889,79.889,452.839,703.409,256.478,0.394,-0.481,72.354,72.354,0,2801324011928,True,686.000,721.000,242.000,271.000
3.400,2801323680992,2,1.000,291.608,309.634,227.962,279.512,1,1,1,1,-4.983,-3.224,5.883,3.807,56.683,125.173,125.173,552.839,56.683,125.173,125.173,552.839,56.683,125.173,125.173,552.839,56.683,125.173,125.173,552.839,300.621,253.737,-4.103,4.845,113.367,113.367,1,2796781882168,False,290.000,310.000,227.000,281.000
3.400,2796568723016,2,0.637,240.740,262.892,229.284,277.810,1,1,1,1,2.464,0.052,12.108,-3.820,57.220,126.506,126.506,556.485,57.220,126.506,126.506,556.485,57.220,126.506,126.506,556.485,57.220,126.506,126.506,556.485,251.816,253.547,1.258,4.144,114.440,114.440,1,2796568721504,False,240.000,262.000,227.000,279.000
3.400,2796992482664,2,1.000,263.735,286.404,216.197,281.917,1,1,1,1,-14.475,-16.289,-1.794,-0.990,63.954,139.950,139.950,586.374,63.954,139.950,139.950,586.374,63.954,139.950,139.950,586.374,63.954,139.950,139.950,586.374,275.069,249.057,-15.382,-1.392,127.908,127.908,1,2796992480816,False,267.000,289.000,215.000,282.000
3.400,2796568962104,1,1.000,873.310,1036.775,251.786,310.087,1,1,1,1,-105.824,-112.073,-0.081,-4.506,40.828,91.312,91.312,486.374,40.828,91.312,91.312,486.374,40.828,91.312,91.312,486.374,40.828,91.312,91.312,486.374,955.042,280.937,-108.949,-2.293,81.655,81.655,0,2796568961768,True,871.000,1037.000,251.000,307.000
3.400,2796568962720,2,0.895,338.658,361.072,226.274,282.581,1,1,1,1,-10.304,-4.061,-1.599,-0.285,90.083,186.028,186.028,674.978,90.083,186.028,186.028,674.978,90.083,186.028,186.028,674.978,90.083,186.028,186.028,674.978,349.865,254.428,-7.182,-0.942,180.165,180.165,1,2796568962608,False,340.000,361.000,227.000,284.000
3.400,2801398082640,1,0.999,634.000,669.000,241.000,275.000,1,1,1,1,0.000,0.000,0.000,0.000,100.000,0.000,0.000,10000.000,100.000,0.000,0.000,10000.000,100.000,0.000,0.000,10000.000,100.000,0.000,0.000,10000.000,651.500,258.000,0.000,0.000,200.000,200.000,0,2796780620488,False,634.000,669.000,241.000,275.000
3.500,2796793998752,1,1.000,1119.546,1239.408,253.754,302.063,1,1,1,1,1.632,1.289,-0.140,-0.183,36.177,79.889,79.889,452.838,36.177,79.889,79.889,452.838,36.177,79.889,79.889,452.838,36.177,79.889,79.889,452.838,1179.477,277.909,1.461,-0.162,72.354,72.354,0,2796793999200,True,1117.000,1239.000,254.000,302.000
3.500,2796793998080,1,1.000,1044.642,1149.716,251.767,298.861,1,1,1,1,27.599,-1.097,-1.043,-6.814,36.197,79.898,79.898,452.849,36.197,79.898,79.898,452.849,36.197,79.898,79.898,452.849,36.197,79.898,79.898,452.849,1097.179,275.314,13.251,-3.929,72.394,72.394,0,2796793997520,True,1037.000,1151.000,252.000,300.000
3.500,2796793995728,2,1.000,401.012,443.049,226.852,336.585,1,1,1,1,-42.688,-50.726,2.343,-6.854,36.249,80.632,80.632,461.033,36.249,80.632,80.632,461.033,36.249,80.632,80.632,461.033,36.249,80.632,80.632,461.033,422.031,281.718,-46.707,-2.256,72.498,72.498,0,2796793997072,True,403.000,446.000,227.000,338.000
3.500,2796793998920,2,0.575,383.590,407.094,227.147,294.908,1,1,1,1,20.795,17.600,-2.663,-6.085,36.177,79.889,79.889,452.838,36.177,79.889,79.889,452.838,36.177,79.889,79.889,452.838,36.177,79.889,79.889,452.838,395.342,261.027,19.198,-4.374,72.354,72.354,0,2796793995616,True,381.000,405.000,224.000,294.000
3.500,2799695466792,1,1.000,1172.374,1297.683,255.072,306.490,1,2,1,1,-0.036,2.157,-0.152,1.741,36.187,79.897,79.897,452.857,36.187,79.897,79.897,452.857,36.187,79.897,79.897,452.857,36.187,79.897,79.897,452.857,1235.028,280.781,1.061,0.795,72.373,72.373,0,2799695469816,True,1171.000,1297.000,255.000,306.000
3.500,2799695467184,2,1.000,208.010,243.509,221.960,305.336,1,1,1,1,-1.679,-3.661,1.496,-1.300,36.300,80.731,80.731,458.729,36.300,80.731,80.731,458.729,36.300,80.731,80.731,458.729,36.300,80.731,80.731,458.729,225.759,263.648,-2.670,0.098,72.600,72.600,0,2799695470096,True,208.000,243.000,222.000,306.000
3.500,2801324014896,1,1.000,686.123,720.449,241.924,270.986,1,1,1,1,-0.397,0.468,-0.153,-0.696,36.177,79.889,79.889,452.839,36.177,79.889,79.889,452.839,36.177,79.889,79.889,452.839,36.177,79.889,79.889,452.839,703.286,256.455,0.036,-0.425,72.354,72.354,0,2801324011928,True,686.000,720.000,242.000,271.000
3.500,2801323680992,2,1.000,290.593,308.235,231.090,280.409,1,1,1,1,-6.052,-5.451,11.134,4.874,46.594,96.374,96.374,478.925,46.594,96.374,96.374,478.925,46.594,96.374,96.374,478.925,46.594,96.374,96.374,478.925,299.414,255.749,-5.752,8.004,93.189,93.189,0,2796781882168,True,290.000,307.000,234.000,281.000
3.500,2796568723016,2,0.998,240.056,261.072,227.921,277.696,1,1,1,1,0.540,-3.722,6.786,-3.266,46.833,96.846,96.846,480.074,46.833,96.846,96.846,480.074,46.833,96.846,96.846,480.074,46.833,96.846,96.846,480.074,250.564,252.809,-1.591,1.760,93.666,93.666,0,2796568721504,True,239.000,259.000,225.000,278.000
3.500,2796992482664,2,0.999,264.123,287.853,218.481,280.919,1,1,1,1,-10.747,-10.039,3.207,-2.815,49.446,100.394,100.394,487.004,49.446,100.394,100.394,487.004,49.446,100.394,100.394,487.004,49.446,100.394,100.394,487.004,275.988,249.700,-10.393,0.196,98.892,98.892,0,2796992480816,True,266.000,291.000,221.000,280.000
3.500,2796568962104,1,1.000,861.664,1026.516,251.084,307.828,1,1,1,1,-108.152,-109.997,-1.598,-8.464,39.007,85.359,85.359,466.914,39.007,85.359,85.359,466.914,39.007,85.359,85.359,466.914,39.007,85.359,85.359,466.914,944.090,279.456,-109.075,-5.031,78.014,78.014,0,2796568961768,True,860.000,1028.000,250.000,305.000
3.500,2796568962720,2,0.895,337.628,360.666,226.114,282.553,1,1,1,1,-10.304,-4.061,-1.599,-0.285,134.038,253.526,253.526,774.978,134.038,253.526,253.526,774.978,134.038,253.526,253.526,774.978,134.038,253.526,253.526,774.978,349.147,254.333,-7.182,-0.942,268.076,268.076,2,2796568962608,False,340.000,361.000,227.000,284.000
3.500,2801398082640,1,1.000,634.000,669.000,241.000,274.333,1,1,1,1,0.000,0.000,0.000,-3.333,66.667,333.333,333.333,6766.667,66.667,333.333,333.333,6766.667,66.667,333.333,333.333,6766.667,66.667,333.333,333.333,6766.667,651.500,257.667,0.000,-1.667,133.333,133.333,0,2796780620488,True,634.000,669.000,241.000,274.000
3.500,2801592111624,2,0.979,307.000,330.000,227.000,285.000,1,1,1,1,0.000,0.000,0.000,0.000,100.000,0.000,0.000,10000.000,100.000,0.000,0.000,10000.000,100.000,0.000,0.000,10000.000,100.000,0.000,0.000,10000.000,318.500,256.000,0.000,0.000,200.000,200.000,0,2801592114368,False,307.000,330.000,227.000,285.000
3.600,2796793998752,1,1.000,1118.729,1240.066,253.834,302.390,1,1,1,1,-0.533,2.458,0.068,0.580,36.177,79.889,79.889,452.838,36.177,79.889,79.889,452.838,36.177,79.889,79.889,452.838,36.177,79.889,79.889,452.838,1179.398,278.112,0.963,0.324,72.354,72.354,0,2796793999200,True,1117.000,1241.000,254.000,303.000
