time,id,x_min_p,x_max_p,y_min_p,y_max_p,x_min_m,x_max_m,y_min_m,y_max_m,x_min_c,x_max_c,y_min_c,y_max_c,vx_min_p,vx_max_p,vy_min_p,vy_max_p,vx_min_c,vx_max_c,vy_min_c,vy_max_c,distance,do_c1,do_c2,do_c3,do_c4,do_c5,do_c6,do_c7,do_c8,io_c1,io_c2,io_c3,io_c4,io_c5,io_c6,io_c7,io_c8,confidence
46.360,37,768.582,931.438,238.789,388.967,775.000,938.000,239.000,384.000,771.988,934.770,239.372,388.291,53.309,49.157,49.157,28.470,54.445,50.376,18.369,26.851,0.029,0.06,0.12,0.02,0.02,0.13,0.44,0.15,0.06,0.13,0.02,0.01,0.00,0.11,0.39,0.26,0.08,0.96
46.360,40,386.824,506.942,212.673,295.081,384.000,509.000,206.000,297.000,386.293,507.898,210.832,296.047,11.052,12.205,12.205,14.029,10.164,12.631,3.377,14.398,0.036,0.12,0.02,0.01,0.02,0.19,0.39,0.12,0.12,0.26,0.01,0.00,0.00,0.09,0.24,0.19,0.20,0.44
46.400,30,561.004,818.523,487.425,688.234,564.000,821.000,494.000,696.000,562.452,820.676,491.337,693.057,19.813,50.423,50.423,89.462,20.397,50.545,70.651,90.572,0.023,0.03,0.02,0.00,0.00,0.26,0.53,0.11,0.05,0.04,0.00,0.00,0.01,0.04,0.42,0.30,0.19,1.00
46.400,37,774.166,936.785,240.107,389.365,768.000,945.000,237.000,389.000,773.864,940.643,239.700,390.012,54.445,50.376,50.376,26.851,52.233,52.020,17.350,26.469,0.028,0.07,0.14,0.02,0.02,0.10,0.44,0.13,0.09,0.13,0.02,0.01,0.00,0.11,0.39,0.26,0.08,0.97
46.400,40,386.700,508.403,210.967,296.623,387.000,508.000,207.000,298.000,387.075,508.638,209.880,297.437,10.164,12.631,12.631,14.398,10.135,12.385,2.264,14.615,0.017,0.13,0.02,0.01,0.02,0.19,0.39,0.13,0.12,0.26,0.01,0.00,0.00,0.09,0.24,0.19,0.20,0.48
46.440,30,563.268,822.698,494.163,696.680,577.000,821.000,503.000,713.000,567.922,823.614,498.776,704.077,20.397,50.545,50.545,90.572,23.822,49.559,72.245,93.938,0.046,0.05,0.02,0.00,0.00,0.27,0.48,0.11,0.05,0.04,0.00,0.00,0.01,0.04,0.42,0.30,0.19,1.00
46.440,37,775.953,942.724,240.394,391.070,767.000,958.000,239.000,391.000,774.760,948.726,240.467,391.794,52.233,52.020,52.020,26.469,49.305,55.518,16.797,26.170,0.039,0.07,0.14,0.02,0.02,0.11,0.44,0.14,0.07,0.13,0.02,0.01,0.00,0.11,0.39,0.26,0.08,0.99
46.440,40,387.480,509.133,209.971,298.022,377.000,513.000,194.000,304.000,384.643,510.633,205.278,300.213,10.135,12.385,12.385,14.615,7.187,13.298,-2.086,16.076,0.092,0.16,0.03,0.01,0.01,0.17,0.42,0.10,0.11,0.26,0.01,0.00,0.00,0.09,0.24,0.19,0.20,0.36
46.480,37,776.733,950.947,241.139,392.840,772.000,960.000,243.000,392.000,776.712,955.199,242.164,393.326,49.305,55.518,55.518,26.170,47.528,57.330,17.112,25.669,0.024,0.07,0.12,0.02,0.02,0.10,0.44,0.13,0.10,0.13,0.02,0.01,0.00,0.11,0.39,0.26,0.08,0.99
46.480,30,568.875,825.597,501.665,707.834,580.000,829.000,509.000,725.000,572.851,828.001,505.876,715.577,23.822,49.559,49.559,93.938,26.518,49.935,73.423,97.492,0.044,0.05,0.02,0.00,0.00,0.25,0.51,0.12,0.05,0.04,0.00,0.00,0.01,0.04,0.42,0.30,0.19,0.99
46.480,40,384.931,511.165,205.194,300.856,378.000,514.000,196.000,303.000,383.069,512.382,202.398,301.946,7.187,13.298,13.298,16.076,5.235,13.921,-4.550,16.482,0.049,0.16,0.03,0.01,0.01,0.15,0.43,0.09,0.11,0.26,0.01,0.00,0.00,0.09,0.24,0.19,0.20,0.41
46.520,30,573.912,829.999,508.813,719.477,583.000,832.000,520.000,725.000,577.359,831.997,514.202,723.859,26.518,49.935,49.935,97.492,28.646,49.936,75.610,97.923,0.031,0.03,0.02,0.00,0.00,0.27,0.53,0.11,0.04,0.04,0.00,0.00,0.01,0.04,0.42,0.30,0.19,0.99
46.520,37,778.613,957.492,242.849,394.353,767.000,964.000,244.000,397.000,776.498,961.038,243.672,395.861,47.528,57.330,57.330,25.669,43.945,58.447,17.236,26.099,0.032,0.07,0.11,0.02,0.02,0.09,0.44,0.16,0.09,0.13,0.02,0.01,0.00,0.11,0.39,0.26,0.08,0.99
46.520,40,383.278,512.939,202.216,302.605,379.000,515.000,193.000,302.000,382.151,513.944,199.344,302.888,5.235,13.921,13.921,16.482,4.023,14.327,-6.989,16.140,0.037,0.17,0.02,0.01,0.01,0.14,0.43,0.10,0.11,0.26,0.01,0.00,0.00,0.09,0.24,0.19,0.20,0.40
46.560,30,578.504,833.995,517.226,727.776,588.000,837.000,524.000,720.000,582.132,836.292,521.365,728.217,28.646,49.936,49.936,97.923,30.860,50.203,76.604,94.823,0.030,0.03,0.02,0.00,0.00,0.27,0.52,0.11,0.04,0.04,0.00,0.00,0.01,0.04,0.42,0.30,0.19,0.99
46.560,37,778.255,963.376,244.362,396.905,774.000,971.000,245.000,402.000,778.226,967.285,245.036,399.153,43.945,58.447,58.447,26.099,42.350,59.849,17.222,27.173,0.025,0.07,0.13,0.02,0.02,0.09,0.44,0.14,0.10,0.13,0.02,0.01,0.00,0.11,0.39,0.26,0.08,0.99
46.560,40,382.312,514.517,199.064,303.534,377.000,517.000,190.000,303.000,380.844,515.659,196.170,303.828,4.023,14.327,14.327,16.140,2.548,14.842,-9.357,15.823,0.038,0.19,0.03,0.02,0.02,0.13,0.42,0.09,0.11,0.26,0.01,0.00,0.00,0.09,0.24,0.19,0.20,0.41
46.600,30,583.366,838.300,524.429,732.010,587.000,837.000,532.000,725.000,585.314,839.325,528.833,732.592,30.860,50.203,50.203,94.823,31.496,49.326,77.799,91.959,0.022,0.03,0.02,0.00,0.00,0.28,0.52,0.11,0.03,0.04,0.00,0.00,0.01,0.04,0.42,0.30,0.19,0.99
46.600,37,779.920,969.679,245.725,400.240,767.000,974.000,244.000,403.000,777.270,972.645,245.696,401.824,42.350,59.849,59.849,27.173,38.476,60.360,16.582,27.616,0.030,0.07,0.12,0.01,0.02,0.08,0.45,0.16,0.08,0.13,0.02,0.01,0.00,0.11,0.39,0.26,0.08,0.98
46.600,40,380.946,516.252,195.795,304.461,380.000,516.000,188.000,303.000,380.736,516.594,193.212,304.471,2.548,14.842,14.842,15.823,2.266,14.614,-11.355,15.259,0.024,0.17,0.01,0.01,0.02,0.10,0.46,0.12,0.11,0.26,0.01,0.00,0.00,0.09,0.24,0.19,0.20,0.30
46.640,30,586.574,841.298,531.945,736.271,600.000,836.000,542.000,727.000,591.450,841.110,537.120,736.100,31.496,49.326,49.326,91.959,34.721,47.399,79.640,88.526,0.042,0.04,0.03,0.00,0.00,0.31,0.49,0.09,0.04,0.04,0.00,0.00,0.01,0.04,0.42,0.30,0.19,1.00
46.640,37,778.809,975.060,246.360,402.929,806.000,977.000,254.000,408.000,787.973,977.333,249.097,405.212,38.476,60.360,60.360,27.616,45.277,60.234,18.432,28.668,0.057,0.06,0.10,0.02,0.02,0.10,0.45,0.17,0.08,0.13,0.02,0.01,0.00,0.11,0.39,0.26,0.08,0.97
46.640,40,380.826,517.179,192.758,305.081,354.000,517.000,186.000,308.000,372.906,517.536,190.427,306.378,2.266,14.614,14.614,15.259,-4.973,14.409,-13.050,15.880,0.071,0.19,0.02,0.00,0.01,0.09,0.47,0.11,0.10,0.26,0.01,0.00,0.00,0.09,0.24,0.19,0.20,0.30
46.680,30,592.838,843.006,540.306,739.642,597.000,841.000,551.000,721.000,595.051,843.742,545.723,736.590,34.721,47.399,47.399,88.526,35.456,46.365,81.630,82.646,0.043,0.03,0.02,0.00,0.00,0.31,0.51,0.08,0.03,0.04,0.00,0.00,0.01,0.04,0.42,0.30,0.19,1.00
46.680,37,789.784,979.743,249.834,406.359,813.000,984.000,255.000,413.000,797.957,982.701,251.887,409.139,45.277,60.234,60.234,28.668,50.952,60.724,19.606,30.125,0.055,0.06,0.10,0.01,0.02,0.10,0.46,0.18,0.08,0.13,0.02,0.01,0.00,0.11,0.39,0.26,0.08,0.96
46.680,40,372.707,518.112,189.905,307.014,353.000,517.000,192.000,310.000,366.702,518.186,190.162,308.349,-4.973,14.409,14.409,15.880,-10.213,13.955,-12.347,16.511,0.047,0.18,0.01,0.00,0.01,0.10,0.47,0.12,0.10,0.26,0.01,0.00,0.00,0.09,0.24,0.19,0.20,0.36
46.720,30,596.470,845.597,548.988,739.895,598.000,845.000,562.000,717.000,597.921,846.723,555.150,735.414,35.456,46.365,46.365,82.646,35.486,45.715,84.214,75.700,0.049,0.02,0.01,0.00,0.00,0.35,0.53,0.08,0.02,0.04,0.00,0.00,0.01,0.04,0.42,0.30,0.19,1.00
46.720,37,799.995,985.130,252.672,410.344,814.000,984.000,256.000,413.000,805.590,986.501,254.212,411.980,50.952,60.724,60.724,30.125,54.124,59.781,20.281,30.509,0.030,0.07,0.10,0.02,0.02,0.12,0.45,0.15,0.08,0.13,0.02,0.01,0.00,0.11,0.39,0.26,0.08,0.96
46.720,40,366.294,518.744,189.668,309.009,349.000,520.000,184.000,315.000,360.861,519.510,187.635,311.256,-10.213,13.955,13.955,16.511,-14.745,14.142,-13.736,17.942,0.055,0.20,0.02,0.00,0.01,0.10,0.47,0.11,0.09,0.26,0.01,0.00,0.00,0.09,0.24,0.19,0.20,0.61
46.760,30,599.341,848.551,558.519,738.442,599.000,846.000,567.000,720.000,600.237,849.078,563.407,735.089,35.486,45.715,45.715,75.700,35.019,44.554,85.569,70.008,0.040,0.01,0.00,0.00,0.00,0.34,0.57,0.06,0.02,0.04,0.00,0.00,0.01,0.04,0.42,0.30,0.19,1.00
46.760,37,807.755,988.893,255.023,413.200,822.000,989.000,259.000,422.000,813.510,990.605,256.775,416.673,54.124,59.781,59.781,30.509,57.327,59.175,21.120,32.519,0.040,0.06,0.08,0.02,0.02,0.10,0.47,0.18,0.07,0.13,0.02,0.01,0.00,0.11,0.39,0.26,0.08,0.97
46.760,40,360.271,520.076,187.085,311.973,389.000,526.000,172.000,317.000,368.405,522.236,182.211,313.973,-14.745,14.142,14.142,17.942,-6.884,15.579,-17.633,19.097,0.094,0.20,0.02,0.00,0.01,0.10,0.44,0.14,0.09,0.26,0.01,0.00,0.00,0.09,0.24,0.19,0.20,0.29
46.800,30,601.638,850.860,566.830,737.889,600.000,853.000,574.000,721.000,602.135,852.749,571.366,734.837,35.019,44.554,44.554,70.008,34.214,44.648,86.563,64.788,0.039,0.01,0.00,0.00,0.00,0.36,0.58,0.04,0.01,0.04,0.00,0.00,0.01,0.04,0.42,0.30,0.19,0.99
46.800,37,815.803,992.972,257.620,417.974,828.000,994.000,264.000,428.000,821.040,994.941,260.110,421.868,57.327,59.175,59.175,32.519,59.953,58.820,22.588,34.832,0.044,0.07,0.07,0.01,0.02,0.10,0.46,0.18,0.08,0.13,0.02,0.01,0.00,0.11,0.39,0.26,0.08,0.96
46.800,40,368.129,522.859,181.505,314.737,358.000,523.000,190.000,319.000,364.922,523.339,183.537,316.542,-6.884,15.579,15.579,19.097,-9.524,15.450,-15.169,20.034,0.041,0.16,0.01,0.00,0.01,0.08,0.49,0.14,0.10,0.26,0.01,0.00,0.00,0.09,0.24,0.19,0.20,0.69
46.840,30,603.504,854.535,574.829,737.429,601.000,855.000,585.000,721.000,603.722,855.928,580.285,734.367,34.214,44.648,44.648,64.788,33.187,44.298,88.341,59.746,0.044,0.01,0.00,0.00,0.00,0.38,0.58,0.03,0.00,0.04,0.00,0.00,0.01,0.04,0.42,0.30,0.19,0.99
46.840,37,823.438,997.294,261.014,423.261,825.000,998.000,268.000,431.000,825.588,999.157,263.725,426.541,59.953,58.820,58.820,34.832,59.731,58.384,24.200,36.514,0.026,0.07,0.06,0.01,0.01,0.09,0.49,0.19,0.07,0.13,0.02,0.01,0.00,0.11,0.39,0.26,0.08,0.96
46.880,30,605.049,857.700,583.819,736.757,597.000,860.000,598.000,721.000,603.590,859.629,590.517,733.754,33.187,44.298,44.298,59.746,30.702,44.438,91.164,54.935,0.059,0.01,0.00,0.00,0.00,0.44,0.53,0.01,0.01,0.04,0.00,0.00,0.01,0.04,0.42,0.30,0.19,0.97
46.880,37,827.977,1001.493,264.693,428.001,831.000,998.000,266.000,435.000,830.554,1002.096,265.762,431.108,59.731,58.384,58.384,36.514,59.899,56.838,24.290,37.982,0.022,0.08,0.07,0.02,0.01,0.11,0.48,0.17,0.07,0.13,0.02,0.01,0.00,0.11,0.39,0.26,0.08,0.90
46.920,30,604.818,861.406,594.164,735.951,606.000,870.000,606.000,719.000,606.032,865.210,600.244,732.457,30.702,44.438,44.438,54.935,30.689,46.245,93.335,49.859,0.060,0.01,0.00,0.00,0.00,0.44,0.53,0.01,0.01,0.04,0.00,0.00,0.01,0.04,0.42,0.30,0.19,0.95
46.920,37,832.950,1004.369,266.733,432.627,835.000,1002.000,267.000,425.000,835.243,1005.263,267.495,431.428,59.899,56.838,56.838,37.982,59.807,55.608,24.103,35.558,0.018,0.05,0.08,0.01,0.02,0.10,0.50,0.17,0.05,0.13,0.02,0.01,0.00,0.11,0.39,0.26,0.08,0.86
46.920,40,363.779,525.193,181.717,318.946,375.000,533.000,188.000,327.000,368.189,528.779,183.955,322.742,-9.524,15.450,15.450,20.034,-5.306,18.063,-12.664,22.671,0.056,0.16,0.02,0.01,0.01,0.09,0.49,0.15,0.08,0.26,0.01,0.00,0.00,0.09,0.24,0.19,0.20,0.56
46.960,30,607.260,867.060,603.978,734.452,606.000,881.000,611.000,722.000,607.748,872.503,608.689,732.152,30.689,46.245,46.245,49.859,30.030,49.450,94.207,46.029,0.052,0.01,0.00,0.00,0.00,0.40,0.57,0.01,0.00,0.04,0.00,0.00,0.01,0.04,0.42,0.30,0.19,0.92
46.960,37,837.636,1007.487,268.460,432.850,836.000,1010.000,270.000,428.000,838.831,1009.797,269.595,432.408,59.807,55.608,55.608,35.558,58.740,55.684,24.256,33.895,0.016,0.06,0.08,0.01,0.02,0.10,0.51,0.15,0.06,0.13,0.02,0.01,0.00,0.11,0.39,0.26,0.08,0.83
46.960,40,367.977,529.502,183.449,323.649,387.000,539.000,216.000,333.000,374.563,533.326,194.626,327.540,-5.306,18.063,18.063,22.671,0.660,20.785,-2.411,25.290,0.119,0.06,0.02,0.01,0.01,0.13,0.53,0.16,0.08,0.26,0.01,0.00,0.00,0.09,0.24,0.19,0.20,0.32
47.000,30,608.949,874.481,612.457,733.994,601.000,887.000,619.000,724.000,607.431,879.592,617.050,732.317,30.030,49.450,49.450,46.029,27.604,52.245,94.942,42.892,0.053,0.01,0.00,0.00,0.00,0.37,0.60,0.01,0.00,0.04,0.00,0.00,0.01,0.04,0.42,0.30,0.19,0.92
47.000,37,841.180,1012.025,270.565,433.764,844.000,1021.000,280.000,432.000,843.670,1016.258,274.051,434.193,58.740,55.684,55.684,33.895,58.864,57.473,26.500,33.068,0.034,0.07,0.05,0.01,0.02,0.12,0.51,0.16,0.06,0.13,0.02,0.01,0.00,0.11,0.39,0.26,0.08,0.46
47.000,40,374.589,534.157,194.530,328.552,390.000,544.000,219.000,330.000,379.625,537.923,202.432,329.706,0.660,20.785,20.785,25.290,5.062,23.364,4.618,25.415,0.088,0.06,0.02,0.01,0.01,0.15,0.51,0.16,0.08,0.26,0.01,0.00,0.00,0.09,0.24,0.19,0.20,0.42
47.040,37,846.024,1018.557,275.111,435.515,847.000,1035.000,281.000,439.000,847.969,1025.059,277.606,437.481,58.864,57.473,57.473,33.068,58.499,61.223,27.780,33.641,0.040,0.05,0.07,0.01,0.01,0.10,0.51,0.18,0.06,0.13,0.02,0.01,0.00,0.11,0.39,0.26,0.08,0.95
47.040,30,608.535,881.682,620.848,734.033,598.000,910.000,624.000,728.000,606.180,891.567,624.453,733.446,27.604,52.245,52.245,42.892,24.519,59.198,94.771,40.837,0.056,0.01,0.00,0.00,0.00,0.27,0.70,0.01,0.00,0.04,0.00,0.00,0.01,0.04,0.42,0.30,0.19,0.56
47.040,40,379.827,538.857,202.617,330.722,388.000,545.000,220.000,334.000,382.515,541.416,208.164,332.444,5.062,23.364,23.364,25.415,7.253,24.795,9.347,26.036,0.063,0.06,0.01,0.01,0.01,0.12,0.54,0.15,0.08,0.26,0.01,0.00,0.00,0.09,0.24,0.19,0.20,0.40
47.080,37,850.309,1027.508,278.718,438.826,850.000,1038.000,282.000,445.000,851.862,1032.348,280.474,441.607,58.499,61.223,61.223,33.641,57.796,63.355,28.356,34.921,0.030,0.06,0.06,0.01,0.01,0.11,0.50,0.19,0.06,0.13,0.02,0.01,0.00,0.11,0.39,0.26,0.08,0.90
47.080,40,382.805,542.408,208.538,333.485,389.000,545.000,221.000,336.000,384.895,543.887,212.595,334.976,7.253,24.795,24.795,26.036,8.845,25.227,12.606,26.434,0.044,0.07,0.02,0.01,0.01,0.14,0.52,0.15,0.08,0.26,0.01,0.00,0.00,0.09,0.24,0.19,0.20,0.51
47.120,37,854.173,1034.882,281.608,443.004,858.000,1044.000,284.000,450.000,856.936,1039.373,283.116,446.065,57.796,63.355,63.355,34.921,58.198,65.101,28.689,36.405,0.032,0.05,0.06,0.01,0.02,0.10,0.50,0.20,0.06,0.13,0.02,0.01,0.00,0.11,0.39,0.26,0.08,0.95
47.120,40,385.248,544.896,213.100,336.033,393.000,548.000,228.000,331.000,387.830,546.536,217.938,335.257,8.845,25.227,25.227,26.434,10.822,25.787,16.454,24.806,0.058,0.05,0.01,0.01,0.01,0.14,0.53,0.16,0.08,0.26,0.01,0.00,0.00,0.09,0.24,0.19,0.20,0.35
47.160,37,859.263,1041.977,284.264,447.521,861.000,1049.000,288.000,448.000,861.416,1045.894,286.181,448.687,58.198,65.101,65.101,36.405,58.041,66.272,29.375,36.146,0.018,0.06,0.06,0.01,0.01,0.12,0.51,0.16,0.06,0.13,0.02,0.01,0.00,0.11,0.39,0.26,0.08,0.98
47.160,40,388.262,547.567,218.597,336.249,398.000,551.000,225.000,337.000,391.480,549.317,220.974,337.169,10.822,25.787,25.787,24.806,13.299,26.426,17.983,24.742,0.036,0.07,0.01,0.01,0.01,0.16,0.50,0.14,0.08,0.26,0.01,0.00,0.00,0.09,0.24,0.19,0.20,0.58
47.200,37,863.737,1048.545,287.356,450.133,869.000,1051.000,289.000,454.000,866.933,1051.138,288.670,452.298,58.041,66.272,66.272,36.146,58.821,66.220,29.500,36.788,0.019,0.06,0.06,0.01,0.02,0.11,0.52,0.16,0.06,0.13,0.02,0.01,0.00,0.11,0.39,0.26,0.08,0.97
47.200,40,392.011,550.374,221.693,338.159,393.000,555.000,222.000,342.000,392.680,552.496,222.289,339.999,13.299,26.426,26.426,24.742,13.421,27.375,17.874,25.500,0.018,0.09,0.01,0.01,0.01,0.13,0.54,0.13,0.09,0.26,0.01,0.00,0.00,0.09,0.24,0.19,0.20,0.77
47.240,37,869.286,1053.787,289.850,453.770,879.000,1054.000,293.000,467.000,873.827,1055.712,291.616,458.736,58.821,66.220,66.220,36.788,60.772,65.574,30.022,39.905,0.038,0.06,0.05,0.01,0.01,0.12,0.50,0.18,0.07,0.13,0.02,0.01,0.00,0.11,0.39,0.26,0.08,0.97
47.240,40,393.216,553.591,223.004,341.019,391.000,554.000,223.000,341.000,392.933,554.482,223.505,341.729,13.421,27.375,27.375,25.500,12.689,27.192,17.682,25.224,0.004,0.10,0.01,0.01,0.01,0.13,0.54,0.13,0.08,0.26,0.01,0.00,0.00,0.09,0.24,0.19,0.20,0.83
47.280,37,876.257,1058.335,292.817,460.332,881.000,1062.000,291.000,468.000,879.375,1061.267,293.121,463.733,60.772,65.574,65.574,39.905,61.385,65.851,29.222,41.515,0.026,0.06,0.06,0.01,0.01,0.11,0.50,0.16,0.09,0.13,0.02,0.01,0.00,0.11,0.39,0.26,0.08,0.96
47.280,40,393.441,555.569,224.212,342.738,395.000,561.000,224.000,344.000,394.261,557.949,224.646,343.823,12.689,27.192,27.192,25.224,12.969,28.347,17.438,25.291,0.014,0.11,0.02,0.01,0.01,0.13,0.52,0.11,0.08,0.26,0.01,0.00,0.00,0.09,0.24,0.19,0.20,0.89
47.320,37,881.831,1063.901,294.290,465.394,888.000,1072.000,296.000,466.000,885.390,1068.160,295.619,466.741,61.385,65.851,65.851,41.515,62.370,67.300,29.366,41.236,0.023,0.06,0.06,0.01,0.01,0.13,0.51,0.16,0.06,0.13,0.02,0.01,0.00,0.11,0.39,0.26,0.08,0.95
47.320,40,394.780,559.083,225.344,344.834,403.000,566.000,232.000,345.000,397.589,561.937,227.813,345.594,12.969,28.347,28.347,25.291,15.015,29.884,19.022,25.066,0.037,0.07,0.01,0.01,0.01,0.15,0.53,0.12,0.08,0.26,0.01,0.00,0.00,0.09,0.24,0.19,0.20,0.85
47.360,37,887.885,1070.852,296.794,468.390,893.000,1074.000,299.000,469.000,891.158,1073.679,298.275,469.731,62.370,67.300,67.300,41.236,63.064,67.421,29.639,40.960,0.015,0.08,0.06,0.01,0.01,0.10,0.52,0.15,0.07,0.13,0.02,0.01,0.00,0.11,0.39,0.26,0.08,0.97
47.360,40,398.190,563.132,228.574,346.597,406.000,566.000,230.000,348.000,400.934,564.825,229.533,347.719,15.015,29.884,29.884,25.066,16.932,30.328,19.198,25.173,0.022,0.08,0.01,0.01,0.01,0.11,0.56,0.13,0.08,0.26,0.01,0.00,0.00,0.09,0.24,0.19,0.20,0.92
47.400,37,893.681,1076.376,299.461,471.369,898.000,1081.000,301.000,475.000,896.737,1079.646,300.751,473.600,63.064,67.421,67.421,40.960,63.541,67.931,29.733,41.488,0.020,0.06,0.05,0.01,0.01,0.12,0.51,0.17,0.06,0.13,0.02,0.01,0.00,0.11,0.39,0.26,0.08,0.96
47.400,40,401.611,566.038,230.301,348.726,408.000,570.000,233.000,350.000,403.987,568.068,231.643,349.812,16.932,30.328,30.328,25.173,18.450,31.059,19.712,25.244,0.024,0.06,0.01,0.01,0.01,0.12,0.57,0.13,0.08,0.26,0.01,0.00,0.00,0.09,0.24,0.19,0.20,0.90
47.440,37,899.279,1082.363,301.941,475.259,902.000,1086.000,309.000,482.000,901.874,1085.354,304.875,478.429,63.541,67.931,67.931,41.488,63.588,68.175,31.289,42.835,0.029,0.07,0.03,0.02,0.01,0.11,0.52,0.17,0.07,0.13,0.02,0.01,0.00,0.11,0.39,0.26,0.08,0.98
47.440,40,404.725,569.311,232.431,350.822,410.000,579.000,237.000,350.000,406.812,573.064,234.344,351.287,18.450,31.059,31.059,25.244,19.656,33.304,20.717,24.757,0.034,0.04,0.01,0.01,0.01,0.13,0.59,0.13,0.08,0.26,0.01,0.00,0.00,0.09,0.24,0.19,0.20,0.80
47.480,37,904.418,1088.081,306.126,480.142,905.000,1091.000,310.000,485.000,906.378,1090.865,308.157,482.790,63.588,68.175,68.175,42.835,63.068,68.226,31.984,43.669,0.017,0.07,0.03,0.01,0.01,0.12,0.51,0.16,0.07,0.13,0.02,0.01,0.00,0.11,0.39,0.26,0.08,0.97
47.480,40,407.598,574.396,235.172,352.277,412.000,581.000,231.000,351.000,409.459,577.296,234.514,352.593,19.656,33.304,33.304,24.757,20.617,34.706,19.387,24.154,0.028,0.09,0.01,0.01,0.01,0.14,0.53,0.12,0.09,0.26,0.01,0.00,0.00,0.09,0.24,0.19,0.20,0.81
47.520,37,908.901,1093.594,309.437,484.537,908.000,1102.000,312.000,491.000,910.406,1098.010,311.098,487.686,63.068,68.226,68.226,43.669,62.161,69.731,32.325,44.919,0.025,0.07,0.03,0.01,0.01,0.11,0.52,0.18,0.07,0.13,0.02,0.01,0.00,0.11,0.39,0.26,0.08,0.94
47.520,40,410.284,578.684,235.290,353.560,418.000,584.000,238.000,352.000,413.157,581.240,236.640,353.775,20.617,34.706,34.706,24.154,22.449,35.750,19.902,23.483,0.028,0.04,0.01,0.01,0.01,0.13,0.58,0.14,0.08,0.26,0.01,0.00,0.00,0.09,0.24,0.19,0.20,0.49
47.560,37,912.893,1100.799,312.391,489.482,909.000,1107.000,318.000,492.000,913.483,1104.603,314.966,491.493,62.161,69.731,69.731,44.919,60.470,70.636,33.469,45.110,0.025,0.08,0.03,0.01,0.01,0.11,0.52,0.17,0.06,0.13,0.02,0.01,0.00,0.11,0.39,0.26,0.08,0.96
47.560,40,414.055,582.670,237.436,354.714,424.000,585.000,240.000,355.000,417.643,584.367,238.758,355.459,22.449,35.750,35.750,23.483,24.853,35.989,20.371,23.309,0.024,0.03,0.01,0.01,0.01,0.16,0.56,0.13,0.08,0.26,0.01,0.00,0.00,0.09,0.24,0.19,0.20,0.40
47.600,37,915.902,1107.428,316.305,493.298,914.000,1112.000,315.000,501.000,917.036,1110.773,316.858,496.855,60.470,70.636,70.636,45.110,59.324,71.099,32.768,46.674,0.021,0.07,0.03,0.01,0.01,0.11,0.52,0.18,0.07,0.13,0.02,0.01,0.00,0.11,0.39,0.26,0.08,0.96
47.600,40,418.637,585.807,239.573,356.392,442.000,588.000,249.000,358.000,426.281,587.471,242.948,357.525,24.853,35.989,35.989,23.309,30.797,36.189,22.660,23.489,0.062,0.02,0.01,0.01,0.01,0.16,0.54,0.16,0.08,0.26,0.01,0.00,0.00,0.09,0.24,0.19,0.20,0.54
47.640,37,919.409,1113.616,318.169,498.722,915.000,1115.000,320.000,500.000,919.767,1116.026,319.634,500.414,59.324,71.099,71.099,46.674,57.526,70.712,32.906,46.518,0.012,0.07,0.03,0.02,0.01,0.11,0.53,0.16,0.07,0.13,0.02,0.01,0.00,0.11,0.39,0.26,0.08,0.99
47.640,40,427.513,588.918,243.854,358.464,452.000,591.000,248.000,364.000,435.658,590.554,245.724,360.770,30.797,36.189,36.189,23.489,36.976,36.358,23.521,24.710,0.062,0.03,0.01,0.02,0.01,0.18,0.52,0.16,0.08,0.26,0.01,0.00,0.00,0.09,0.24,0.19,0.20,0.72
47.640,41,335.639,449.076,206.019,242.270,207.000,314.000,170.000,236.000,209.029,316.130,170.570,236.099,4.155,2.913,2.913,0.018,-41.860,-45.384,-8.940,-2.222,0.873,0.08,0.01,0.00,0.01,0.17,0.53,0.12,0.08,0.40,0.01,0.00,0.00,0.04,0.25,0.12,0.17,0.28
47.680,37,922.068,1118.855,320.950,502.275,917.000,1120.000,324.000,506.000,922.179,1121.183,322.782,504.690,57.526,70.712,70.712,46.518,55.573,70.265,33.365,47.012,0.017,0.07,0.03,0.01,0.01,0.10,0.54,0.18,0.06,0.13,0.02,0.01,0.00,0.11,0.39,0.26,0.08,0.99
47.680,40,437.137,592.009,246.665,361.759,442.000,604.000,246.000,369.000,439.622,596.595,247.128,364.606,36.976,36.358,36.358,24.710,37.875,39.157,23.094,26.371,0.044,0.02,0.00,0.01,0.01,0.13,0.62,0.15,0.06,0.26,0.01,0.00,0.00,0.09,0.24,0.19,0.20,0.71
47.680,41,207.355,314.315,170.212,236.010,208.000,314.000,166.000,236.000,206.905,313.292,167.820,235.963,-41.860,-45.384,-45.384,-2.222,-41.318,-45.034,-9.840,-2.203,0.018,0.06,0.01,0.00,0.01,0.19,0.51,0.15,0.08,0.40,0.01,0.00,0.00,0.04,0.25,0.12,0.17,0.29
47.720,37,924.402,1123.994,324.116,506.570,926.000,1128.000,331.000,509.000,926.439,1127.160,327.100,508.614,55.573,70.265,70.265,47.012,55.407,70.582,34.836,47.158,0.020,0.07,0.02,0.02,0.01,0.11,0.54,0.17,0.07,0.13,0.02,0.01,0.00,0.11,0.39,0.26,0.08,1.00
