time,priority,object,text
13.113,3,2059445265128,Detection created
13.146,3,2059445265296,Detection created
13.180,3,2059445265464,Detection created
13.213,3,2059445265632,Detection created
13.247,3,2059445265800,Detection created
13.280,3,2059445265968,Detection created
13.313,3,2059445266136,Detection created
13.347,3,2059445266304,Detection created
13.380,3,2059445266472,Detection created
13.413,3,2059445266640,Detection created
13.447,3,2059445266808,Detection created
13.480,3,2059445266976,Detection created
13.513,3,2059445267144,Detection created
13.547,3,2059445267312,Detection created
13.580,3,2059445267480,Detection created
13.614,3,2059445267648,Detection created
13.647,3,2059445267816,Detection created
13.680,3,2059445267984,Detection created
13.714,3,2059445268152,Detection created
13.747,3,2059445268320,Detection created
13.780,3,2059439509632,Detection created
13.814,3,2059439509744,Detection created
13.847,3,2059439509912,Detection created
13.881,3,2059439510080,Detection created
13.914,3,2059439510248,Detection created
13.947,3,2059439510416,Detection created
13.981,3,2059439510584,Detection created
14.014,3,2059439510752,Detection created
14.047,3,2059445264792,Detection created
14.081,3,2059439511088,Detection created
14.114,3,2059439511256,Detection created
14.147,3,2059439511424,Detection created
14.181,3,2059439511592,Detection created
14.214,3,2059439511760,Detection created
14.248,3,2059439511928,Detection created
14.281,3,2059439512096,Detection created
14.314,3,2059439512264,Detection created
14.348,3,2059439512432,Detection created
14.381,3,2059439512600,Detection created
14.414,3,2059439512768,Detection created
14.448,3,2059439512936,Detection created
14.481,3,2059439513104,Detection created
14.514,3,2059439513272,Detection created
14.548,3,2059439513440,Detection created
14.581,3,2059439554632,Detection created
14.615,3,2059439554800,Detection created
14.648,3,2059439554968,Detection created
14.681,3,2059439555136,Detection created
14.715,3,2059439555304,Detection created
14.748,3,2059439555472,Detection created
14.781,3,2059439555640,Detection created
14.815,3,2059439555808,Detection created
14.848,3,2059439555976,Detection created
14.882,3,2059439556144,Detection created
14.915,3,2059439556312,Detection created
14.948,3,2059439556480,Detection created
14.982,3,2059439556648,Detection created
15.015,3,2059439556816,Detection created
15.048,3,2059439510920,Detection created
15.082,3,2059439557152,Detection created
15.115,3,2059439557320,Detection created
15.148,3,2059439557488,Detection created
15.182,3,2059439557656,Detection created
15.215,3,2059439557824,Detection created
15.249,3,2059439557992,Detection created
15.282,3,2059439558160,Detection created
15.315,3,2059439558328,Detection created
15.349,3,2059439558496,Detection created
15.382,3,2059439579264,Detection created
15.415,3,2059439579376,Detection created
15.449,3,2059439579544,Detection created
15.482,3,2059439579712,Detection created
15.515,3,2059439579880,Detection created
15.549,3,2059439580048,Detection created
15.582,3,2059439580216,Detection created
15.616,3,2059439580384,Detection created
15.649,3,2059439580552,Detection created
15.682,3,2059439580720,Detection created
15.716,3,2059439580888,Detection created
15.749,3,2059439581056,Detection created
15.782,3,2059439581224,Detection created
15.816,3,2059439581392,Detection created
15.849,3,2059439581560,Detection created
15.883,3,2059439581728,Detection created
15.916,3,2059439581896,Detection created
15.949,3,2059439582064,Detection created
15.983,3,2059439582232,Detection created
16.016,3,2059439582400,Detection created
16.049,3,2059439556984,Detection created
16.083,3,2059439582736,Detection created
16.116,3,2059439582904,Detection created
16.149,3,2059439583072,Detection created
16.183,3,2059439603784,Detection created
16.216,3,2059439603952,Detection created
16.250,3,2059439604120,Detection created
16.283,3,2059439604288,Detection created
16.316,3,2059439604456,Detection created
16.350,3,2059439604624,Detection created
16.383,3,2059439604792,Detection created
16.416,3,2059439604960,Detection created
16.450,3,2059439605128,Detection created
16.483,3,2059439605296,Detection created
16.516,3,2059439605464,Detection created
16.550,3,2059439605688,Detection created
16.583,3,2059439605856,Detection created
16.617,3,2059439606024,Detection created
16.650,3,2059439606192,Detection created
16.683,3,2059439606360,Detection created
16.717,3,2059439606528,Detection created
16.750,3,2059439606696,Detection created
16.783,3,2059439606864,Detection created
16.817,3,2059439607032,Detection created
16.850,3,2059439607200,Detection created
16.884,3,2059439607368,Detection created
16.917,3,2059439607536,Detection created
16.950,3,2059439607704,Detection created
16.984,3,2059439616128,Detection created
17.017,3,2059439616296,Detection created
17.050,3,2059439582568,Detection created
17.084,3,2059439616632,Detection created
17.117,3,2059439616800,Detection created
17.150,3,2059439616968,Detection created
17.184,3,2059439617136,Detection created
17.217,3,2059439617304,Detection created
17.251,3,2059439617472,Detection created
17.284,3,2059439617640,Detection created
17.317,3,2059439617808,Detection created
17.351,3,2059439617976,Detection created
17.384,3,2059439618144,Detection created
17.417,3,2059439618312,Detection created
17.451,3,2059439618480,Detection created
17.484,3,2059439618648,Detection created
17.517,3,2059439618816,Detection created
17.551,3,2059439618984,Detection created
17.584,3,2059439619152,Detection created
17.618,3,2059439619320,Detection created
17.651,3,2059439619488,Detection created
17.684,3,2059439619656,Detection created
17.718,3,2059439619824,Detection created
17.751,3,2059439619992,Detection created
17.784,3,2059439652992,Detection created
17.818,3,2059439653160,Detection created
17.851,3,2059439653328,Detection created
17.885,3,2059439653496,Detection created
17.918,3,2059439653664,Detection created
17.951,3,2059439653832,Detection created
17.985,3,2059439654000,Detection created
18.018,3,2059439654168,Detection created
18.051,3,2059439616464,Detection created
18.085,3,2059439654504,Detection created
18.118,3,2059439654672,Detection created
18.151,3,2059439654840,Detection created
18.185,3,2059439655008,Detection created
18.218,3,2059439655176,Detection created
18.252,3,2059439655344,Detection created
18.285,3,2059439655512,Detection created
18.318,3,2059439655680,Detection created
18.352,3,2059439655848,Detection created
18.385,3,2059439656016,Detection created
18.418,3,2059439656184,Detection created
18.452,3,2059439656352,Detection created
18.485,3,2059439656520,Detection created
18.518,3,2059439656688,Detection created
18.552,3,2059439656856,Detection created
18.585,3,2059439657088,Detection created
18.619,3,2059439657256,Detection created
18.652,3,2059439657424,Detection created
18.685,3,2059439657592,Detection created
18.719,3,2059439657760,Detection created
18.752,3,2059439657928,Detection created
18.785,3,2059439658096,Detection created
18.819,3,2059439658264,Detection created
18.852,3,2059439658432,Detection created
18.886,3,2059439658600,Detection created
18.919,3,2059439658768,Detection created
18.952,3,2059439658936,Detection created
18.986,3,2059439659104,Detection created
19.019,3,2059439659272,Detection created
19.052,3,2059439654336,Detection created
19.086,3,2059439659608,Detection created
19.119,3,2059439659776,Detection created
19.152,3,2059439659944,Detection created
19.186,3,2059439660112,Detection created
19.219,3,2059439660280,Detection created
19.253,3,2059439660448,Detection created
19.286,3,2059439660616,Detection created
19.319,3,2059439660784,Detection created
19.353,3,2059439660952,Detection created
19.386,3,2059439607936,Detection created
19.419,3,2059439608104,Detection created
19.453,3,2059439608272,Detection created
19.486,3,2059439608440,Detection created
19.519,3,2059439608608,Detection created
19.553,3,2059439608776,Detection created
19.586,3,2059439608944,Detection created
19.620,3,2059439609112,Detection created
19.653,3,2059439609280,Detection created
19.686,3,2059439609448,Detection created
19.720,3,2059439609616,Detection created
19.753,3,2059439609784,Detection created
19.786,3,2059439609952,Detection created
19.820,3,2059439610120,Detection created
19.853,3,2059439610288,Detection created
19.887,3,2059439610456,Detection created
19.920,3,2059439610624,Detection created
19.953,3,2059439610792,Detection created
19.987,3,2059439610960,Detection created
20.020,3,2059439611128,Detection created
20.053,3,2059439659440,Detection created
20.087,3,2059439611464,Detection created
20.120,3,2059439611632,Detection created
20.153,3,2059439611800,Detection created
20.187,3,2059439685760,Detection created
20.220,3,2059439685928,Detection created
20.254,3,2059439686096,Detection created
20.287,3,2059439686264,Detection created
20.320,3,2059439686432,Detection created
20.354,3,2059439686600,Detection created
20.387,3,2059439686768,Detection created
20.420,3,2059439686936,Detection created
20.454,3,2059439687104,Detection created
20.487,3,2059439687272,Detection created
20.520,3,2059439687440,Detection created
20.554,3,2059439687608,Detection created
20.587,3,2059439687776,Detection created
20.621,3,2059439687944,Detection created
20.654,3,2059439688112,Detection created
20.687,3,2059439688280,Detection created
20.721,3,2059439688448,Detection created
20.754,3,2059439688616,Detection created
20.787,3,2059439688784,Detection created
20.821,3,2059439688952,Detection created
20.854,3,2059439689120,Detection created
20.888,3,2059439689288,Detection created
20.921,3,2059439689456,Detection created
20.954,3,2059439689624,Detection created
20.988,3,2059444002944,Detection created
21.021,3,2059444003112,Detection created
21.054,3,2059439611296,Detection created
21.088,3,2059444003448,Detection created
21.121,3,2059444003616,Detection created
21.154,3,2059444003784,Detection created
21.188,3,2059444003952,Detection created
21.221,3,2059444004120,Detection created
21.255,3,2059444004288,Detection created
21.288,3,2059444004456,Detection created
21.321,3,2059444004624,Detection created
21.355,3,2059444004792,Detection created
21.388,3,2059444004960,Detection created
21.421,3,2059444005128,Detection created
21.455,3,2059444005296,Detection created
21.488,3,2059444005464,Detection created
21.521,3,2059444005632,Detection created
21.555,3,2059444005800,Detection created
21.588,3,2059444005968,Detection created
21.622,3,2059444006136,Detection created
21.655,3,2059444006304,Detection created
21.688,3,2059444006416,Detection created
21.722,3,2059444006584,Detection created
21.755,3,2059444006752,Detection created
21.788,3,2059443978312,Detection created
21.822,3,2059443978480,Detection created
21.855,3,2059443978648,Detection created
21.889,3,2059443978816,Detection created
21.922,3,2059443978984,Detection created
21.955,3,2059443979152,Detection created
21.989,3,2059443979320,Detection created
22.022,3,2059443979488,Detection created
22.055,3,2059444003280,Detection created
22.089,3,2059443979824,Detection created
22.122,3,2059443979992,Detection created
22.155,3,2059443980160,Detection created
22.189,3,2059443980328,Detection created
22.222,3,2059443980496,Detection created
22.256,3,2059443980664,Detection created
22.289,3,2059443980832,Detection created
22.322,3,2059443981000,Detection created
22.356,3,2059443981168,Detection created
22.389,3,2059443981336,Detection created
22.422,3,2059443981504,Detection created
22.456,3,2059443981672,Detection created
22.489,3,2059443981840,Detection created
22.522,3,2059443982008,Detection created
22.556,3,2059443982176,Detection created
22.589,3,2059444019272,Detection created
22.623,3,2059444019440,Detection created
22.656,3,2059444019608,Detection created
22.689,3,2059444019776,Detection created
22.723,3,2059444019944,Detection created
22.756,3,2059444020112,Detection created
22.789,3,2059444020280,Detection created
22.823,3,2059444020448,Detection created
22.856,3,2059444020616,Detection created
22.890,3,2059444020784,Detection created
22.923,3,2059444020952,Detection created
22.956,3,2059444021120,Detection created
22.990,3,2059444021288,Detection created
23.023,3,2059444021456,Detection created
23.056,3,2059443979656,Detection created
23.090,3,2059444021792,Detection created
23.123,3,2059444021960,Detection created
23.156,3,2059444022128,Detection created
23.190,3,2059444022296,Detection created
23.223,3,2059444022464,Detection created
23.257,3,2059444022632,Detection created
23.290,3,2059444022800,Detection created
23.323,3,2059444022968,Detection created
23.357,3,2059444023136,Detection created
23.390,3,2059444068424,Detection created
23.423,3,2059444068592,Detection created
23.457,3,2059444068760,Detection created
23.490,3,2059444068928,Detection created
23.523,3,2059444069096,Detection created
23.557,3,2059444069264,Detection created
23.590,3,2059444069432,Detection created
23.624,3,2059444069600,Detection created
23.657,3,2059444069768,Detection created
23.690,3,2059444069936,Detection created
23.724,3,2059444070104,Detection created
23.757,3,2059444070272,Detection created
23.790,3,2059444070440,Detection created
23.824,3,2059444070608,Detection created
23.857,3,2059444070776,Detection created
