time,id,x_min_p,x_max_p,y_min_p,y_max_p,x_min_m,x_max_m,y_min_m,y_max_m,x_min_c,x_max_c,y_min_c,y_max_c,vx_min_p,vx_max_p,vy_min_p,vy_max_p,vx_min_c,vx_max_c,vy_min_c,vy_max_c,distance,do_c1,do_c2,do_c3,do_c4,do_c5,do_c6,do_c7,do_c8,io_c1,io_c2,io_c3,io_c4,io_c5,io_c6,io_c7,io_c8,confidence
1.080,3,685.370,845.705,180.212,310.178,668.000,840.000,221.000,358.000,682.723,845.745,187.957,319.452,99.395,65.599,65.599,-201.634,91.283,62.434,-159.757,-180.396,0.206,0.05,0.10,0.00,0.01,0.07,0.19,0.14,0.44,0.02,0.00,0.00,0.02,0.07,0.29,0.09,0.50,0.97
1.120,5,599.012,840.562,528.085,721.920,599.000,841.000,526.000,716.000,600.774,842.045,529.466,721.985,70.050,52.414,52.414,89.382,67.333,50.813,80.035,80.214,0.011,0.01,0.00,0.01,0.02,0.07,0.30,0.10,0.49,0.02,0.00,0.01,0.01,0.08,0.30,0.12,0.46,1.00
1.120,2,921.471,1147.284,409.036,582.428,919.000,1150.000,415.000,584.000,922.088,1150.218,412.516,584.914,49.944,75.787,75.787,72.371,48.281,75.670,60.596,71.878,0.017,0.21,0.03,0.01,0.00,0.07,0.36,0.18,0.15,0.18,0.03,0.00,0.01,0.11,0.35,0.13,0.19,1.00
1.120,4,510.413,705.619,360.851,498.636,503.000,711.000,362.000,501.000,509.673,709.279,362.402,501.083,57.289,71.960,71.960,62.136,53.414,72.959,43.119,62.087,0.023,0.02,0.01,0.00,0.00,0.06,0.62,0.22,0.07,0.11,0.04,0.01,0.01,0.07,0.19,0.12,0.45,0.99
1.120,3,686.374,848.242,181.567,312.236,681.000,854.000,225.000,364.000,687.238,851.746,190.564,323.235,91.283,62.434,62.434,-180.396,87.950,63.638,-141.356,-158.613,0.199,0.06,0.10,0.01,0.01,0.08,0.19,0.14,0.42,0.02,0.00,0.00,0.02,0.07,0.29,0.09,0.50,0.93
1.160,5,603.467,844.078,532.667,725.193,605.000,844.000,533.000,717.000,605.743,845.351,534.836,724.298,67.333,50.813,50.813,80.214,66.331,48.992,77.559,70.372,0.013,0.01,0.00,0.01,0.02,0.08,0.28,0.10,0.50,0.02,0.00,0.01,0.01,0.08,0.30,0.12,0.46,1.00
1.160,2,924.020,1153.245,414.940,587.789,932.000,1152.000,414.000,589.000,927.813,1154.957,416.328,590.152,48.281,75.670,75.670,71.878,50.473,74.121,59.377,71.275,0.013,0.22,0.03,0.01,0.01,0.08,0.35,0.17,0.15,0.18,0.03,0.00,0.01,0.11,0.35,0.13,0.19,1.00
1.160,4,511.809,712.198,364.127,503.567,503.000,714.000,362.000,507.000,510.545,714.769,364.655,506.345,53.414,72.959,72.959,62.087,49.181,72.528,41.629,62.454,0.023,0.02,0.00,0.00,0.00,0.07,0.63,0.21,0.07,0.11,0.04,0.01,0.01,0.07,0.19,0.12,0.45,0.99
1.160,3,690.756,854.292,184.909,316.891,684.000,858.000,228.000,368.000,691.113,857.195,194.253,328.223,87.950,63.638,63.638,-158.613,84.253,64.056,-123.815,-137.938,0.194,0.06,0.10,0.01,0.01,0.08,0.19,0.13,0.42,0.02,0.00,0.00,0.02,0.07,0.29,0.09,0.50,0.98
1.200,5,608.396,847.310,537.938,727.113,608.000,837.000,543.000,723.000,609.977,844.954,541.730,727.491,66.331,48.992,48.992,70.372,63.952,39.416,79.088,64.965,0.023,0.02,0.00,0.01,0.02,0.09,0.26,0.11,0.50,0.02,0.00,0.01,0.01,0.08,0.30,0.12,0.46,1.00
1.200,2,929.832,1157.921,418.703,593.003,938.000,1168.000,426.000,601.000,933.738,1163.069,422.589,597.433,50.473,74.121,74.121,71.275,52.648,76.638,61.118,73.095,0.042,0.21,0.02,0.01,0.00,0.08,0.35,0.18,0.14,0.18,0.03,0.00,0.01,0.11,0.35,0.13,0.19,1.00
1.200,3,694.483,859.757,189.300,322.706,691.000,861.000,228.000,372.000,695.751,861.915,197.735,333.998,84.253,64.056,64.056,-137.938,81.844,63.592,-108.475,-118.677,0.172,0.06,0.11,0.01,0.01,0.07,0.18,0.15,0.43,0.02,0.00,0.00,0.02,0.07,0.29,0.09,0.50,0.98
1.200,4,512.512,717.670,366.320,508.844,504.000,718.000,365.000,517.000,511.237,719.776,367.062,513.092,49.181,72.528,72.528,62.454,45.246,71.562,40.508,64.579,0.027,0.01,0.00,0.00,0.00,0.07,0.62,0.23,0.06,0.11,0.04,0.01,0.01,0.07,0.19,0.12,0.45,0.98
1.240,5,612.535,846.531,544.893,730.090,611.000,840.000,552.000,722.000,613.681,845.311,549.417,729.002,63.952,39.416,39.416,64.965,61.036,33.640,81.897,57.351,0.029,0.02,0.00,0.01,0.02,0.10,0.26,0.11,0.48,0.02,0.00,0.01,0.01,0.08,0.30,0.12,0.46,1.00
1.240,2,935.844,1166.135,425.033,600.357,941.000,1169.000,428.000,605.000,938.883,1169.139,427.638,603.807,52.648,76.638,76.638,73.095,53.703,76.568,61.298,73.690,0.020,0.22,0.03,0.01,0.00,0.09,0.36,0.16,0.14,0.18,0.03,0.00,0.01,0.11,0.35,0.13,0.19,0.99
1.240,3,699.025,864.459,193.396,329.251,696.000,865.000,238.000,376.000,700.373,866.390,204.025,340.252,81.844,63.592,63.592,-118.677,79.679,62.904,-91.649,-100.973,0.173,0.06,0.07,0.01,0.01,0.08,0.19,0.13,0.46,0.02,0.00,0.00,0.02,0.07,0.29,0.09,0.50,0.97
1.240,4,513.047,722.638,368.682,515.675,514.000,721.000,372.000,521.000,514.593,724.114,370.826,519.103,45.246,71.562,71.562,64.579,44.933,69.917,41.129,65.581,0.018,0.02,0.00,0.00,0.00,0.09,0.60,0.22,0.07,0.11,0.04,0.01,0.01,0.07,0.19,0.12,0.45,0.96
1.280,5,616.123,846.657,552.693,731.296,614.000,847.000,565.000,720.000,617.016,847.663,559.031,728.982,61.036,33.640,33.640,57.351,58.042,32.982,87.821,48.437,0.036,0.01,0.00,0.01,0.02,0.10,0.25,0.10,0.49,0.02,0.00,0.01,0.01,0.08,0.30,0.12,0.46,1.00
1.280,2,941.031,1172.202,430.090,606.754,946.000,1176.000,431.000,615.000,944.040,1175.489,432.071,611.319,53.703,76.568,76.568,73.690,54.659,76.817,60.776,75.485,0.022,0.21,0.03,0.01,0.01,0.10,0.36,0.16,0.13,0.18,0.03,0.00,0.01,0.11,0.35,0.13,0.19,1.00
1.280,4,516.390,726.910,372.471,521.727,519.000,722.000,375.000,526.000,518.437,727.339,374.388,524.857,44.933,69.917,69.917,65.581,45.222,67.170,41.444,66.169,0.020,0.02,0.01,0.00,0.00,0.10,0.59,0.21,0.07,0.11,0.04,0.01,0.01,0.07,0.19,0.12,0.45,0.96
1.280,3,703.560,868.906,200.359,336.214,700.000,864.000,235.000,382.000,704.689,869.158,208.379,347.374,79.679,62.904,62.904,-100.973,77.406,60.403,-78.741,-84.185,0.161,0.05,0.09,0.01,0.01,0.08,0.17,0.14,0.44,0.02,0.00,0.00,0.02,0.07,0.29,0.09,0.50,0.96
1.320,2,946.227,1178.562,434.502,614.339,961.000,1178.000,439.000,623.000,952.246,1180.528,437.563,619.076,54.659,76.817,76.817,75.485,58.842,75.610,61.463,77.359,0.035,0.20,0.03,0.00,0.01,0.09,0.35,0.17,0.14,0.18,0.03,0.00,0.01,0.11,0.35,0.13,0.19,0.99
1.320,5,619.338,848.982,562.544,730.919,621.000,857.000,573.000,719.000,621.439,852.540,568.377,728.226,58.042,32.982,32.982,48.437,57.641,37.059,92.046,40.004,0.044,0.01,0.00,0.01,0.02,0.11,0.25,0.10,0.49,0.02,0.00,0.01,0.01,0.08,0.30,0.12,0.46,0.99
1.320,4,520.246,730.026,376.045,527.504,526.000,725.000,388.000,528.000,523.263,730.351,380.857,529.492,45.222,67.170,67.170,66.169,46.597,64.483,45.031,65.420,0.033,0.02,0.01,0.00,0.00,0.10,0.57,0.22,0.08,0.11,0.04,0.01,0.01,0.07,0.19,0.12,0.45,0.97
1.320,3,707.785,871.574,205.229,344.007,709.000,867.000,234.000,382.000,710.309,871.863,211.795,353.228,77.406,60.403,60.403,-84.185,76.783,58.091,-68.184,-70.505,0.129,0.06,0.10,0.01,0.01,0.08,0.17,0.13,0.45,0.02,0.00,0.00,0.02,0.07,0.29,0.09,0.50,0.91
1.360,5,623.745,854.022,572.059,729.826,635.000,866.000,577.000,720.000,629.004,858.968,576.156,727.656,57.641,37.059,37.059,40.004,62.728,43.025,92.762,33.509,0.049,0.01,0.00,0.00,0.02,0.12,0.26,0.10,0.48,0.02,0.00,0.01,0.01,0.08,0.30,0.12,0.46,0.99
1.360,4,525.127,732.930,382.658,532.109,528.000,727.000,389.000,536.000,527.299,732.910,385.847,535.115,46.597,64.483,64.483,65.420,46.941,61.580,46.580,65.855,0.028,0.02,0.01,0.00,0.00,0.11,0.57,0.21,0.08,0.11,0.04,0.01,0.01,0.07,0.19,0.12,0.45,0.99
1.360,2,954.600,1183.552,440.021,622.171,959.000,1184.000,449.000,623.000,957.576,1185.793,444.461,624.577,58.842,75.610,75.610,77.359,59.510,74.768,63.592,76.620,0.019,0.21,0.03,0.00,0.01,0.10,0.35,0.16,0.13,0.18,0.03,0.00,0.01,0.11,0.35,0.13,0.19,0.99
1.360,3,713.380,874.186,209.068,350.408,708.000,873.000,237.000,386.000,713.884,875.444,215.653,359.256,76.783,58.091,58.091,-70.505,74.036,56.950,-58.217,-58.017,0.123,0.07,0.10,0.01,0.01,0.08,0.18,0.13,0.44,0.02,0.00,0.00,0.02,0.07,0.29,0.09,0.50,0.96
1.400,5,631.513,860.689,579.867,728.997,638.000,874.000,585.000,720.000,635.320,866.192,584.042,726.964,62.728,43.025,43.025,33.509,64.853,49.216,93.522,27.988,0.045,0.01,0.00,0.00,0.03,0.11,0.29,0.08,0.47,0.02,0.00,0.01,0.01,0.08,0.30,0.12,0.46,1.00
1.400,4,529.177,735.373,387.710,537.749,535.000,731.000,391.000,545.000,532.257,735.753,390.008,541.790,46.941,61.580,61.580,65.855,48.261,59.293,47.057,67.399,0.030,0.02,0.00,0.00,0.00,0.10,0.58,0.22,0.08,0.11,0.04,0.01,0.01,0.07,0.19,0.12,0.45,1.00
1.400,2,959.956,1188.784,447.005,627.641,970.000,1196.000,452.000,630.000,964.661,1193.056,450.292,630.492,59.510,74.768,74.768,76.620,61.972,76.126,64.379,76.393,0.029,0.22,0.04,0.00,0.01,0.09,0.35,0.17,0.14,0.18,0.03,0.00,0.01,0.11,0.35,0.13,0.19,0.99
1.400,3,716.846,877.722,213.325,356.935,708.000,877.000,238.000,389.000,716.227,879.090,219.184,365.040,74.036,56.950,56.950,-58.017,70.257,55.990,-49.575,-47.014,0.114,0.06,0.09,0.00,0.01,0.07,0.19,0.14,0.44,0.02,0.00,0.00,0.02,0.07,0.29,0.09,0.50,0.95
1.440,4,534.187,738.124,391.890,544.486,535.000,735.000,399.000,550.000,535.778,738.825,395.362,548.039,48.261,59.293,59.293,67.399,47.894,57.488,48.775,68.325,0.026,0.02,0.01,0.00,0.00,0.09,0.58,0.21,0.09,0.11,0.04,0.01,0.01,0.07,0.19,0.12,0.45,1.00
1.440,5,637.914,868.160,587.782,728.083,631.000,891.000,595.000,719.000,637.435,876.874,592.647,725.905,64.853,49.216,49.216,27.988,60.054,59.749,95.277,22.839,0.061,0.01,0.00,0.00,0.03,0.11,0.34,0.07,0.43,0.02,0.00,0.01,0.01,0.08,0.30,0.12,0.46,0.99
1.440,2,967.140,1196.102,452.867,633.548,976.000,1210.000,456.000,640.000,971.551,1202.433,455.611,637.632,61.972,76.126,76.126,76.393,63.992,79.561,64.556,77.468,0.038,0.22,0.04,0.00,0.01,0.09,0.35,0.16,0.13,0.18,0.03,0.00,0.01,0.11,0.35,0.13,0.19,0.99
1.480,4,537.694,741.124,397.313,550.772,536.000,737.000,404.000,557.000,538.514,741.474,400.702,554.566,47.894,57.488,57.488,68.325,46.727,55.412,50.305,69.454,0.028,0.02,0.01,0.00,0.00,0.10,0.56,0.21,0.09,0.11,0.04,0.01,0.01,0.07,0.19,0.12,0.45,1.00
1.480,2,974.111,1205.616,458.194,640.731,969.000,1209.000,457.000,652.000,974.351,1208.859,459.634,646.300,63.992,79.561,79.561,77.468,61.597,79.624,63.377,80.019,0.026,0.20,0.04,0.00,0.01,0.09,0.37,0.17,0.12,0.18,0.03,0.00,0.01,0.11,0.35,0.13,0.19,0.99
1.480,5,639.837,879.264,596.458,726.819,635.000,881.000,605.000,718.000,639.920,881.445,601.785,724.614,60.054,59.749,59.749,22.839,56.585,59.435,97.544,18.175,0.040,0.01,0.00,0.00,0.03,0.13,0.33,0.07,0.44,0.02,0.00,0.01,0.01,0.08,0.30,0.12,0.46,0.98
1.480,3,721.848,883.569,215.218,361.279,712.000,897.000,236.000,384.000,720.033,889.898,221.552,368.387,70.257,55.990,55.990,-47.014,65.530,60.170,-41.072,-37.825,0.110,0.05,0.14,0.01,0.01,0.08,0.21,0.12,0.40,0.02,0.00,0.00,0.02,0.07,0.29,0.09,0.50,0.88
1.520,4,540.383,743.690,402.714,557.344,544.000,742.000,411.000,563.000,542.782,744.723,406.627,560.994,46.727,55.412,55.412,69.454,47.283,54.169,52.301,70.370,0.029,0.02,0.00,0.00,0.00,0.09,0.56,0.23,0.09,0.11,0.04,0.01,0.01,0.07,0.19,0.12,0.45,0.99
1.520,2,976.815,1212.044,462.169,649.501,979.000,1236.000,468.000,656.000,979.195,1221.500,465.699,653.697,61.597,79.624,79.624,80.019,61.511,86.027,64.393,81.036,0.044,0.23,0.03,0.00,0.00,0.07,0.38,0.17,0.12,0.18,0.03,0.00,0.01,0.11,0.35,0.13,0.19,0.99
1.520,5,642.183,883.822,605.687,725.341,637.000,896.000,611.000,720.000,642.078,889.317,610.038,724.138,56.585,59.435,59.435,18.175,53.182,63.914,98.189,15.402,0.040,0.01,0.00,0.00,0.03,0.12,0.38,0.07,0.39,0.02,0.00,0.01,0.01,0.08,0.30,0.12,0.46,0.98
1.560,4,544.673,746.890,408.719,563.809,550.000,750.000,413.000,570.000,547.604,749.342,411.473,567.645,47.283,54.169,54.169,70.370,48.361,54.465,52.988,71.429,0.027,0.02,0.00,0.00,0.00,0.10,0.56,0.22,0.09,0.11,0.04,0.01,0.01,0.07,0.19,0.12,0.45,1.00
1.560,2,981.655,1224.941,468.275,656.939,984.000,1242.000,476.000,661.000,984.081,1232.488,472.403,660.427,61.511,86.027,86.027,81.036,61.476,90.175,65.962,81.285,0.036,0.22,0.03,0.00,0.01,0.08,0.38,0.16,0.12,0.18,0.03,0.00,0.01,0.11,0.35,0.13,0.19,0.99
1.560,5,644.205,891.873,613.965,724.754,640.000,902.000,616.000,719.000,644.331,896.822,617.295,723.357,53.182,63.914,63.914,15.402,50.411,67.227,97.361,12.615,0.032,0.01,0.00,0.00,0.03,0.13,0.42,0.07,0.32,0.02,0.00,0.01,0.01,0.08,0.30,0.12,0.46,0.89
1.600,4,549.538,751.521,413.593,570.502,547.000,755.000,415.000,573.000,550.122,754.092,415.497,573.251,48.361,54.465,54.465,71.429,46.976,54.868,52.767,71.318,0.014,0.02,0.01,0.00,0.00,0.11,0.56,0.21,0.09,0.11,0.04,0.01,0.01,0.07,0.19,0.12,0.45,1.00
1.600,2,986.540,1236.095,475.042,663.679,989.000,1246.000,482.000,673.000,988.999,1241.599,478.981,668.758,61.476,90.175,90.175,81.285,61.476,92.073,67.263,83.115,0.034,0.21,0.03,0.00,0.01,0.09,0.39,0.16,0.11,0.18,0.03,0.00,0.01,0.11,0.35,0.13,0.19,0.99
1.640,4,552.001,756.287,417.608,576.104,548.000,763.000,413.000,580.000,552.106,759.845,417.692,579.271,46.976,54.868,54.868,71.318,45.177,56.250,50.712,71.637,0.027,0.02,0.00,0.00,0.00,0.08,0.60,0.22,0.07,0.11,0.04,0.01,0.01,0.07,0.19,0.12,0.45,1.00
1.640,2,991.458,1245.282,481.672,672.083,988.000,1256.000,486.000,682.000,992.137,1251.081,484.855,677.391,61.476,92.073,92.073,83.115,59.710,94.173,67.752,85.082,0.033,0.20,0.02,0.00,0.00,0.07,0.41,0.17,0.12,0.18,0.03,0.00,0.01,0.11,0.35,0.13,0.19,0.99
1.680,4,553.913,762.095,419.720,582.137,547.000,769.000,414.000,589.000,553.093,765.747,419.414,586.207,45.177,56.250,56.250,71.637,42.539,57.659,48.367,72.847,0.036,0.02,0.00,0.00,0.00,0.08,0.60,0.21,0.08,0.11,0.04,0.01,0.01,0.07,0.19,0.12,0.45,1.00
1.680,2,994.526,1254.848,487.565,680.794,997.000,1258.000,499.000,694.000,996.940,1258.430,492.897,687.143,59.710,94.173,94.173,85.082,59.736,93.991,70.332,87.980,0.037,0.20,0.03,0.00,0.01,0.08,0.38,0.17,0.14,0.18,0.03,0.00,0.01,0.11,0.35,0.13,0.19,0.99
1.720,4,554.794,768.054,421.349,589.121,558.000,769.000,424.000,598.000,556.949,769.951,423.499,593.830,42.539,57.659,57.659,72.847,42.990,57.252,48.582,74.633,0.022,0.02,0.00,0.00,0.00,0.10,0.58,0.21,0.08,0.11,0.04,0.01,0.01,0.07,0.19,0.12,0.45,1.00
1.720,2,999.329,1262.190,495.711,690.663,997.000,1266.000,503.000,695.000,1000.302,1265.965,499.868,694.428,59.736,93.991,93.991,87.980,58.352,94.005,71.644,88.220,0.021,0.19,0.02,0.00,0.00,0.08,0.40,0.17,0.13,0.18,0.03,0.00,0.01,0.11,0.35,0.13,0.19,0.98
1.760,4,558.668,772.241,425.442,596.815,560.000,770.000,433.000,604.000,560.271,773.169,429.074,601.063,42.990,57.252,57.252,74.633,42.874,55.907,50.247,75.879,0.026,0.02,0.01,0.00,0.00,0.11,0.56,0.20,0.09,0.11,0.04,0.01,0.01,0.07,0.19,0.12,0.45,1.00
1.760,2,1002.636,1269.725,502.734,697.956,1006.000,1271.000,508.000,711.000,1005.279,1272.740,506.320,704.340,58.352,94.005,94.005,88.220,58.652,93.283,72.342,90.988,0.028,0.19,0.03,0.00,0.01,0.08,0.39,0.17,0.13,0.18,0.03,0.00,0.01,0.11,0.35,0.13,0.19,0.98
1.800,4,561.986,775.405,431.084,604.098,561.000,773.000,441.000,610.000,562.890,776.247,435.468,607.994,42.874,55.907,55.907,75.879,42.080,54.542,52.573,76.722,0.027,0.02,0.00,0.00,0.00,0.10,0.57,0.22,0.09,0.11,0.04,0.01,0.01,0.07,0.19,0.12,0.45,0.99
1.800,2,1007.625,1276.471,509.213,707.979,1015.000,1282.000,514.000,711.000,1011.479,1280.741,512.675,711.433,58.652,93.283,93.283,90.988,60.104,93.802,72.889,90.809,0.022,0.19,0.02,0.00,0.01,0.07,0.40,0.18,0.12,0.18,0.03,0.00,0.01,0.11,0.35,0.13,0.19,0.99
1.800,3,741.003,909.152,208.409,356.283,754.000,925.000,264.000,412.000,750.245,920.136,243.289,391.290,65.530,60.170,60.170,-37.825,71.302,67.647,-9.233,-5.987,0.231,0.04,0.04,0.01,0.00,0.09,0.23,0.14,0.46,0.02,0.00,0.00,0.02,0.07,0.29,0.09,0.50,0.88
1.800,6,480.000,648.000,349.000,489.000,478.000,658.000,346.000,501.000,478.541,655.297,346.811,497.757,0.000,0.000,0.000,0.000,-21.622,108.108,-32.432,129.730,0.045,0.03,0.01,0.01,0.00,0.12,0.65,0.11,0.06,0.03,0.01,0.02,0.01,0.15,0.62,0.11,0.06,0.85
1.840,4,564.573,778.429,437.571,611.063,567.000,781.000,445.000,617.000,566.479,780.727,441.273,614.993,42.080,54.542,54.542,76.722,42.297,54.656,54.126,77.559,0.025,0.03,0.00,0.00,0.00,0.11,0.56,0.21,0.08,0.11,0.04,0.01,0.01,0.07,0.19,0.12,0.45,1.00
1.840,2,1013.883,1284.493,515.590,715.066,1016.000,1286.000,518.000,714.000,1016.201,1287.573,518.354,717.291,60.104,93.802,93.802,90.809,60.022,93.158,72.744,89.461,0.008,0.20,0.02,0.00,0.01,0.08,0.39,0.18,0.12,0.18,0.03,0.00,0.01,0.11,0.35,0.13,0.19,0.98
1.840,3,753.097,922.842,242.919,391.051,757.000,932.000,268.000,423.000,756.412,928.391,253.765,404.995,71.302,67.647,67.647,-5.987,71.705,70.122,0.527,6.356,0.115,0.06,0.03,0.01,0.01,0.08,0.21,0.15,0.46,0.02,0.00,0.00,0.02,0.07,0.29,0.09,0.50,0.95
1.840,6,477.676,659.622,345.514,502.946,484.000,658.000,362.000,507.000,482.005,659.650,357.064,507.315,-21.622,108.108,108.108,129.730,45.260,52.793,133.011,119.170,0.044,0.04,0.01,0.02,0.00,0.14,0.62,0.11,0.05,0.03,0.01,0.02,0.01,0.15,0.62,0.11,0.06,0.84
1.880,4,568.171,782.914,443.438,618.095,567.000,786.000,448.000,624.000,569.005,785.370,446.322,622.038,42.297,54.656,54.656,77.559,41.468,54.917,54.821,78.370,0.020,0.03,0.00,0.00,0.00,0.09,0.57,0.22,0.08,0.11,0.04,0.01,0.01,0.07,0.19,0.12,0.45,1.00
1.880,2,1018.602,1291.299,521.264,720.869,1020.000,1286.000,524.000,718.000,1020.703,1292.323,524.122,722.517,60.022,93.158,93.158,89.461,59.736,90.584,72.694,87.623,0.013,0.19,0.02,0.00,0.00,0.08,0.39,0.18,0.12,0.18,0.03,0.00,0.01,0.11,0.35,0.13,0.19,0.99
1.880,6,483.815,661.762,362.384,512.082,485.000,666.000,364.000,511.000,485.210,665.286,365.245,512.965,45.260,52.793,52.793,119.170,41.154,66.753,108.685,80.769,0.012,0.03,0.01,0.02,0.00,0.12,0.66,0.11,0.05,0.03,0.01,0.02,0.01,0.15,0.62,0.11,0.06,0.92
1.920,4,570.663,787.566,448.514,625.173,569.000,789.000,454.000,635.000,571.327,789.534,451.694,630.313,41.468,54.917,54.917,78.370,40.513,54.697,55.768,80.295,0.025,0.04,0.01,0.00,0.00,0.11,0.55,0.20,0.09,0.11,0.04,0.01,0.01,0.07,0.19,0.12,0.45,1.00
1.920,2,1023.092,1295.946,527.030,726.022,1012.000,1276.000,531.000,725.000,1021.448,1292.517,530.255,728.172,59.736,90.584,90.584,87.623,55.913,83.901,72.996,86.339,0.035,0.18,0.02,0.00,0.01,0.09,0.42,0.17,0.12,0.18,0.03,0.00,0.01,0.11,0.35,0.13,0.19,0.99
1.920,3,762.149,934.001,253.807,405.504,754.000,938.000,273.000,435.000,760.398,937.306,261.865,418.017,71.705,70.122,70.122,6.356,67.655,70.561,7.575,17.106,0.098,0.06,0.03,0.01,0.00,0.08,0.23,0.15,0.44,0.02,0.00,0.00,0.02,0.07,0.29,0.09,0.50,0.90
1.920,6,486.856,667.956,369.592,516.196,488.000,663.000,366.000,514.000,488.201,666.058,369.184,516.176,41.154,66.753,66.753,80.769,38.801,31.048,71.511,55.360,0.018,0.04,0.01,0.02,0.01,0.15,0.63,0.09,0.05,0.03,0.01,0.02,0.01,0.15,0.62,0.11,0.06,0.88
1.960,4,572.947,791.722,453.925,633.525,563.000,791.000,454.000,641.000,571.103,793.039,455.510,638.013,40.513,54.697,54.697,80.295,37.207,53.866,55.152,81.513,0.023,0.03,0.01,0.00,0.00,0.11,0.57,0.19,0.09,0.11,0.04,0.01,0.01,0.07,0.19,0.12,0.45,1.00
1.960,2,1023.684,1295.873,533.175,731.626,1026.000,1273.000,535.000,722.000,1025.944,1291.385,535.767,731.168,55.913,83.901,83.901,86.339,55.936,76.502,72.687,82.650,0.038,0.17,0.02,0.00,0.01,0.09,0.46,0.16,0.10,0.18,0.03,0.00,0.01,0.11,0.35,0.13,0.19,0.98
1.960,3,763.105,940.129,262.168,418.701,767.000,941.000,277.000,429.000,766.235,942.256,267.648,422.811,67.655,70.561,70.561,17.106,68.029,69.946,12.149,20.133,0.047,0.03,0.02,0.01,0.01,0.08,0.24,0.15,0.46,0.02,0.00,0.00,0.02,0.07,0.29,0.09,0.50,0.95
2.000,4,572.592,795.193,457.716,641.274,562.000,803.000,462.000,648.000,570.465,799.040,460.544,645.572,37.207,53.866,53.866,81.513,33.774,55.472,55.742,82.498,0.036,0.02,0.01,0.00,0.00,0.10,0.58,0.20,0.09,0.11,0.04,0.01,0.01,0.07,0.19,0.12,0.45,1.00
2.000,2,1028.182,1294.445,538.675,734.474,1042.000,1279.000,547.000,720.000,1033.881,1291.974,543.202,732.465,55.936,76.502,76.502,82.650,59.187,71.308,74.208,77.659,0.057,0.17,0.02,0.00,0.01,0.10,0.47,0.14,0.09,0.18,0.03,0.00,0.01,0.11,0.35,0.13,0.19,0.99
2.000,6,491.306,668.542,374.905,520.605,499.000,672.000,375.000,527.000,496.964,671.265,375.917,525.614,38.801,31.048,31.048,55.360,60.264,38.791,61.848,69.968,0.027,0.03,0.02,0.01,0.01,0.14,0.63,0.09,0.06,0.03,0.01,0.02,0.01,0.15,0.62,0.11,0.06,0.87
2.040,4,571.816,801.258,462.774,648.872,560.000,805.000,473.000,657.000,569.228,803.933,467.395,653.616,33.774,55.472,55.472,82.498,30.053,55.902,58.002,83.863,0.042,0.04,0.01,0.00,0.00,0.10,0.57,0.20,0.09,0.11,0.04,0.01,0.01,0.07,0.19,0.12,0.45,1.00
2.040,2,1036.248,1294.826,546.170,735.572,1044.000,1277.000,552.000,718.000,1040.225,1291.500,549.993,732.500,59.187,71.308,71.308,77.659,60.692,65.528,75.008,71.880,0.056,0.17,0.01,0.00,0.01,0.10,0.50,0.13,0.08,0.18,0.03,0.00,0.01,0.11,0.35,0.13,0.19,0.99
2.040,6,499.374,672.817,378.391,528.413,504.000,680.000,388.000,532.000,502.948,677.327,384.613,531.626,60.264,38.791,38.791,69.968,65.475,52.041,78.637,71.823,0.039,0.04,0.01,0.02,0.01,0.17,0.60,0.09,0.06,0.03,0.01,0.02,0.01,0.15,0.62,0.11,0.06,0.85
2.040,3,771.677,947.852,268.619,424.421,770.000,958.000,278.000,431.000,772.705,953.479,272.529,427.449,68.029,69.946,69.946,20.133,66.522,72.466,15.198,22.112,0.042,0.05,0.03,0.01,0.01,0.08,0.25,0.14,0.44,0.02,0.00,0.00,0.02,0.07,0.29,0.09,0.50,0.82
2.080,4,570.430,806.169,469.715,656.970,571.000,805.000,486.000,667.000,571.443,807.387,476.210,662.321,30.053,55.902,55.902,83.863,29.875,54.944,61.929,85.740,0.037,0.05,0.01,0.00,0.00,0.11,0.55,0.20,0.09,0.11,0.04,0.01,0.01,0.07,0.19,0.12,0.45,1.00
2.080,2,1042.652,1294.121,552.994,735.375,1046.000,1276.000,560.000,724.000,1045.355,1290.547,557.190,733.994,60.692,65.528,65.528,71.880,60.948,59.755,76.123,67.913,0.047,0.17,0.01,0.00,0.01,0.11,0.49,0.13,0.07,0.18,0.03,0.00,0.01,0.11,0.35,0.13,0.19,0.98
2.080,6,505.567,679.408,387.758,534.499,502.000,695.000,383.000,540.000,505.338,687.711,387.264,538.582,65.475,52.041,52.041,71.823,54.286,76.476,64.342,76.577,0.045,0.04,0.01,0.02,0.01,0.18,0.62,0.08,0.05,0.03,0.01,0.02,0.01,0.15,0.62,0.11,0.06,0.89
2.120,4,572.638,809.585,478.688,665.750,564.000,808.000,484.000,675.000,570.895,810.652,482.012,670.919,29.875,54.944,54.944,85.740,27.123,53.885,62.723,87.369,0.030,0.04,0.00,0.00,0.00,0.10,0.56,0.20,0.08,0.11,0.04,0.01,0.01,0.07,0.19,0.12,0.45,1.00
2.120,2,1047.793,1292.938,560.235,736.711,1055.000,1275.000,568.000,728.000,1051.654,1289.259,564.689,736.016,60.948,59.755,59.755,67.913,62.270,54.118,77.431,64.745,0.049,0.14,0.01,0.00,0.01,0.11,0.54,0.14,0.06,0.18,0.03,0.00,0.01,0.11,0.35,0.13,0.19,0.98
