time,id,x_min_p,x_max_p,y_min_p,y_max_p,x_min_m,x_max_m,y_min_m,y_max_m,x_min_c,x_max_c,y_min_c,y_max_c,vx_min_p,vx_max_p,vy_min_p,vy_max_p,vx_min_c,vx_max_c,vy_min_c,vy_max_c,distance,do_c1,do_c2,do_c3,do_c4,do_c5,do_c6,do_c7,do_c8,io_c1,io_c2,io_c3,io_c4,io_c5,io_c6,io_c7,io_c8,confidence
13.247,17,453.391,787.851,65.437,638.263,452.000,793.000,67.000,638.000,453.149,788.966,65.829,638.132,7.072,-16.900,-16.900,-2.269,6.625,-15.327,-2.408,-2.321,0.006,0.26,0.39,0.05,0.00,0.01,0.04,0.06,0.19,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12,1.00
13.280,17,453.370,788.454,65.748,638.055,450.000,791.000,64.000,638.000,452.536,788.841,65.178,637.984,6.625,-15.327,-15.327,-2.321,5.638,-14.488,-2.866,-2.315,0.005,0.27,0.39,0.05,0.00,0.01,0.04,0.06,0.19,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12,1.00
13.313,17,452.724,788.358,65.082,637.907,449.000,785.000,61.000,635.000,451.763,787.030,63.816,636.998,5.638,-14.488,-14.488,-2.315,4.566,-15.275,-3.959,-3.090,0.008,0.27,0.37,0.04,0.00,0.01,0.04,0.06,0.21,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12,1.00
13.347,17,451.915,786.520,63.683,636.895,448.000,788.000,68.000,639.000,450.873,786.595,64.858,637.441,4.566,-15.275,-15.275,-3.090,3.453,-14.731,-2.742,-2.486,0.007,0.27,0.39,0.05,0.00,0.01,0.04,0.06,0.19,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12,1.00
13.380,17,450.988,786.103,64.766,637.358,448.000,794.000,64.000,639.000,450.192,788.075,64.477,637.781,3.453,-14.731,-14.731,-2.486,2.606,-12.441,-2.926,-2.015,0.009,0.26,0.39,0.05,0.00,0.01,0.04,0.06,0.19,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12,1.00
13.413,17,450.279,787.660,64.379,637.714,450.000,787.000,57.000,637.000,450.259,787.173,62.144,637.457,2.606,-12.441,-12.441,-2.015,2.506,-12.507,-4.911,-2.191,0.004,0.28,0.37,0.05,0.00,0.01,0.04,0.06,0.19,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12,1.00
13.447,17,450.342,786.756,61.980,637.384,450.000,790.000,42.000,637.000,450.301,787.413,55.999,637.219,2.506,-12.507,-12.507,-2.191,2.390,-11.511,-10.304,-2.276,0.012,0.28,0.38,0.05,0.00,0.01,0.04,0.06,0.18,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12,1.00
13.480,17,450.381,787.029,55.655,637.144,450.000,788.000,56.000,636.000,450.325,787.043,55.513,636.754,2.390,-11.511,-11.511,-2.276,2.265,-11.143,-10.117,-2.566,0.002,0.27,0.38,0.05,0.00,0.01,0.04,0.06,0.19,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12,1.00
13.513,17,450.401,786.671,55.176,636.669,450.000,789.000,64.000,638.000,450.337,787.092,57.527,636.999,2.265,-11.143,-11.143,-2.566,2.136,-10.410,-7.631,-2.181,0.006,0.27,0.39,0.05,0.00,0.01,0.04,0.06,0.19,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12,1.00
13.547,17,450.408,786.744,57.272,636.926,451.000,788.000,64.000,638.000,450.632,786.868,59.067,637.190,2.136,-10.410,-10.410,-2.181,2.277,-9.975,-5.738,-1.871,0.005,0.27,0.38,0.05,0.00,0.01,0.04,0.06,0.19,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12,1.00
13.580,17,450.708,786.535,58.875,637.127,452.000,793.000,63.000,638.000,451.141,788.197,59.950,637.339,2.277,-9.975,-9.975,-1.871,2.606,-8.135,-4.570,-1.618,0.008,0.28,0.39,0.05,0.00,0.01,0.04,0.06,0.18,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12,1.00
13.614,17,451.228,787.925,59.798,637.285,453.000,789.000,64.000,635.000,451.809,788.049,60.923,636.577,2.606,-8.135,-8.135,-1.618,3.062,-7.771,-3.393,-2.221,0.005,0.27,0.38,0.05,0.00,0.01,0.04,0.06,0.20,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12,1.00
13.647,17,451.911,787.789,60.810,636.503,454.000,792.000,66.000,635.000,452.596,788.841,62.252,636.009,3.062,-7.771,-7.771,-2.221,3.598,-6.564,-1.961,-2.607,0.008,0.27,0.38,0.05,0.00,0.01,0.04,0.06,0.19,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12,1.00
13.680,17,452.716,788.622,62.187,635.922,454.000,793.000,68.000,638.000,453.178,789.752,63.846,636.470,3.598,-6.564,-6.564,-2.607,3.912,-5.324,-0.375,-2.023,0.008,0.27,0.39,0.05,0.00,0.01,0.04,0.06,0.19,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12,1.00
13.714,17,453.308,789.574,63.834,636.403,454.000,788.000,67.000,637.000,453.603,788.987,64.753,636.530,3.912,-5.324,-5.324,-2.023,4.063,-5.700,0.482,-1.844,0.003,0.28,0.38,0.05,0.00,0.01,0.04,0.06,0.19,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12,1.00
13.747,17,453.739,788.797,64.770,636.469,450.000,789.000,65.000,639.000,452.738,788.722,64.849,637.168,4.063,-5.700,-5.700,-1.844,3.020,-5.594,0.540,-1.145,0.004,0.27,0.39,0.04,0.00,0.01,0.04,0.06,0.19,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12,1.00
13.780,17,452.839,788.535,64.867,637.130,411.000,789.000,68.000,639.000,440.640,788.540,65.798,637.651,3.020,-5.594,-5.594,-1.145,-8.265,-5.419,1.378,-0.632,0.034,0.25,0.44,0.04,0.00,0.01,0.04,0.05,0.17,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12,1.00
13.814,17,440.364,788.359,65.844,637.630,394.000,797.000,66.000,639.000,426.572,790.765,65.922,638.017,-8.265,-5.419,-5.419,-0.632,-20.657,-3.047,1.408,-0.258,0.040,0.24,0.46,0.04,0.00,0.01,0.03,0.05,0.17,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12,1.00
13.847,17,425.883,790.663,65.969,638.008,442.000,792.000,67.000,644.000,430.122,790.984,66.305,639.759,-20.657,-3.047,-3.047,-0.258,-16.141,-2.661,1.672,1.354,0.015,0.26,0.40,0.04,0.00,0.01,0.04,0.06,0.19,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12,1.00
13.881,17,429.583,790.895,66.361,639.804,452.000,793.000,68.000,641.000,435.776,791.449,66.881,640.187,-16.141,-2.661,-2.661,1.354,-9.978,-2.072,2.097,1.663,0.018,0.26,0.39,0.04,0.00,0.01,0.04,0.06,0.19,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12,1.00
13.914,17,435.443,791.380,66.951,640.242,452.000,793.000,67.000,641.000,440.062,791.806,67.015,640.504,-9.978,-2.072,-2.072,1.663,-5.446,-1.619,2.092,1.852,0.013,0.26,0.40,0.04,0.00,0.01,0.04,0.06,0.20,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12,1.00
13.947,17,439.881,791.752,67.084,640.566,450.000,794.000,70.000,643.000,442.719,792.373,67.989,641.323,-5.446,-1.619,-1.619,1.852,-2.683,-1.001,2.855,2.488,0.011,0.26,0.40,0.04,0.00,0.01,0.04,0.06,0.20,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12,1.00
13.981,17,442.630,792.340,68.084,641.406,454.000,792.000,74.000,643.000,445.900,792.217,69.886,641.932,-2.683,-1.001,-1.001,2.488,0.388,-1.083,4.415,2.893,0.012,0.25,0.39,0.04,0.00,0.01,0.04,0.06,0.20,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12,1.00
14.014,17,445.913,792.180,70.033,642.029,455.000,789.000,72.000,639.000,448.586,791.222,70.714,641.209,0.388,-1.083,-1.083,2.893,2.819,-1.926,4.902,2.056,0.011,0.27,0.38,0.04,0.00,0.01,0.04,0.06,0.20,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12,1.00
14.047,17,448.680,791.158,70.877,641.277,453.000,791.000,68.000,640.000,450.013,791.066,70.149,640.951,2.819,-1.926,-1.926,2.056,3.950,-1.951,4.088,1.695,0.005,0.27,0.39,0.04,0.00,0.01,0.04,0.06,0.20,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12,1.00
14.081,17,450.145,791.001,70.286,641.008,453.000,795.000,69.000,640.000,451.075,792.128,70.005,640.753,3.950,-1.951,-1.951,1.695,4.679,-0.863,3.707,1.410,0.006,0.26,0.40,0.04,0.00,0.01,0.04,0.06,0.19,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12,1.00
