time,id,class_id,x,y,z,vx,vy,vz,ax,ay,az,pattern
15.880,2223372516152,7,1.750,-5.080,-18.251,0.000,0.000,0.000,0.000,0.000,0.000,0
15.880,2223371005456,7,1.940,-5.488,-19.920,0.000,0.000,0.000,0.000,0.000,0.000,0
15.880,2223370924384,7,1.261,-4.978,-18.347,0.000,0.000,0.000,0.000,0.000,0.000,0
15.880,2223372517104,7,1.818,-4.488,-15.685,0.000,0.000,0.000,0.000,0.000,0.000,0
15.880,2223372515928,7,4.994,-3.597,-13.017,0.000,0.000,0.000,0.000,0.000,0.000,0
15.880,2223370927856,7,1.795,-3.614,-12.850,0.000,0.000,0.000,0.000,0.000,0.000,2223370924160
15.880,2223372513800,7,3.413,-1.335,-12.562,0.000,0.000,0.000,0.000,0.000,0.000,2223372516096
15.880,2223371004392,7,0.168,-0.237,-11.076,0.000,0.000,0.000,0.000,0.000,0.000,2223371005736
15.920,2223370926512,7,12.594,-58.947,-245.670,0.000,0.000,0.000,0.000,0.000,0.000,0
15.920,2223370926008,7,5.827,-4.481,-16.383,0.000,0.000,0.000,0.000,0.000,0.000,0
15.920,2223370927408,7,3.009,-7.924,-30.068,0.000,0.000,0.000,0.000,0.000,0.000,0
15.920,2223372514864,7,6.128,-4.495,-16.312,0.000,0.000,0.000,0.000,0.000,0.000,0
15.920,2223372516152,7,1.750,-5.080,-18.251,0.000,0.000,0.000,0.000,0.000,0.000,0
15.920,2223371005456,7,1.940,-5.488,-19.920,0.000,0.000,0.000,0.000,0.000,0.000,0
15.920,2223370924384,7,1.261,-4.978,-18.347,0.000,0.000,0.000,0.000,0.000,0.000,0
15.920,2223372517104,7,1.818,-4.488,-15.685,0.000,0.000,0.000,0.000,0.000,0.000,0
15.920,2223372515928,7,4.994,-3.597,-13.017,0.000,0.000,0.000,0.000,0.000,0.000,0
15.920,2223370927856,7,1.795,-3.614,-12.850,0.000,0.000,0.000,0.000,0.000,0.000,0
15.920,2223372513800,7,3.453,-1.379,-12.504,0.000,0.000,0.000,0.000,0.000,0.000,2223372516096
15.920,2223371004392,7,0.176,-0.272,-11.013,0.000,0.000,0.000,0.000,0.000,0.000,2223371005736
15.960,2223370926512,7,12.594,-58.947,-245.670,0.000,0.000,0.000,0.000,0.000,0.000,0
15.960,2223370926008,7,5.827,-4.481,-16.383,0.000,0.000,0.000,0.000,0.000,0.000,0
15.960,2223370927408,7,3.009,-7.924,-30.068,0.000,0.000,0.000,0.000,0.000,0.000,0
15.960,2223372514864,7,6.128,-4.495,-16.312,0.000,0.000,0.000,0.000,0.000,0.000,0
15.960,2223372516152,7,1.750,-5.080,-18.251,0.000,0.000,0.000,0.000,0.000,0.000,0
15.960,2223371005456,7,1.940,-5.488,-19.920,0.000,0.000,0.000,0.000,0.000,0.000,0
15.960,2223370924384,7,1.261,-4.978,-18.347,0.000,0.000,0.000,0.000,0.000,0.000,0
15.960,2223372517104,7,1.818,-4.488,-15.685,0.000,0.000,0.000,0.000,0.000,0.000,0
15.960,2223372515928,7,4.994,-3.597,-13.017,0.000,0.000,0.000,0.000,0.000,0.000,0
15.960,2223370927856,7,1.795,-3.614,-12.850,0.000,0.000,0.000,0.000,0.000,0.000,0
15.960,2223372513800,7,3.478,-1.418,-12.398,0.000,0.000,0.000,0.000,0.000,0.000,2223372516096
15.960,2223371004392,7,0.187,-0.312,-11.030,0.000,0.000,0.000,0.000,0.000,0.000,2223371005736
16.000,2223370926512,7,12.594,-58.947,-245.670,0.000,0.000,0.000,0.000,0.000,0.000,0
16.000,2223370926008,7,5.827,-4.481,-16.383,0.000,0.000,0.000,0.000,0.000,0.000,0
16.000,2223370927408,7,3.009,-7.924,-30.068,0.000,0.000,0.000,0.000,0.000,0.000,0
16.000,2223372514864,7,6.128,-4.495,-16.312,0.000,0.000,0.000,0.000,0.000,0.000,0
16.000,2223372516152,7,1.750,-5.080,-18.251,0.000,0.000,0.000,0.000,0.000,0.000,0
16.000,2223371005456,7,1.940,-5.488,-19.920,0.000,0.000,0.000,0.000,0.000,0.000,0
16.000,2223370924384,7,1.261,-4.978,-18.347,0.000,0.000,0.000,0.000,0.000,0.000,0
16.000,2223372517104,7,1.818,-4.488,-15.685,0.000,0.000,0.000,0.000,0.000,0.000,0
16.000,2223372515928,7,4.994,-3.597,-13.017,0.000,0.000,0.000,0.000,0.000,0.000,0
16.000,2223370927856,7,1.795,-3.614,-12.850,0.000,0.000,0.000,0.000,0.000,0.000,0
16.000,2223372513800,7,3.493,-1.453,-12.273,0.000,0.000,0.000,0.000,0.000,0.000,2223372516096
16.000,2223371004392,7,0.196,-0.350,-11.046,0.000,0.000,0.000,0.000,0.000,0.000,2223371005736
16.040,2223370926512,7,12.594,-58.947,-245.670,0.000,0.000,0.000,0.000,0.000,0.000,0
16.040,2223370926008,7,5.827,-4.481,-16.383,0.000,0.000,0.000,0.000,0.000,0.000,0
16.040,2223370927408,7,3.009,-7.924,-30.068,0.000,0.000,0.000,0.000,0.000,0.000,0
16.040,2223372514864,7,6.128,-4.495,-16.312,0.000,0.000,0.000,0.000,0.000,0.000,0
16.040,2223372516152,7,1.750,-5.080,-18.251,0.000,0.000,0.000,0.000,0.000,0.000,0
16.040,2223371005456,7,1.940,-5.488,-19.920,0.000,0.000,0.000,0.000,0.000,0.000,0
16.040,2223370924384,7,1.261,-4.978,-18.347,0.000,0.000,0.000,0.000,0.000,0.000,0
16.040,2223372517104,7,1.818,-4.488,-15.685,0.000,0.000,0.000,0.000,0.000,0.000,0
16.040,2223372515928,7,4.994,-3.597,-13.017,0.000,0.000,0.000,0.000,0.000,0.000,0
16.040,2223370927856,7,1.795,-3.614,-12.850,0.000,0.000,0.000,0.000,0.000,0.000,0
16.040,2223372513800,7,3.521,-1.495,-12.200,0.000,0.000,0.000,0.000,0.000,0.000,2223372516096
16.040,2223371004392,7,0.207,-0.389,-11.077,0.000,0.000,0.000,0.000,0.000,0.000,2223371005736
16.080,2223370926512,7,12.594,-58.947,-245.670,0.000,0.000,0.000,0.000,0.000,0.000,0
16.080,2223370926008,7,5.827,-4.481,-16.383,0.000,0.000,0.000,0.000,0.000,0.000,0
16.080,2223370927408,7,3.009,-7.924,-30.068,0.000,0.000,0.000,0.000,0.000,0.000,0
16.080,2223372514864,7,6.128,-4.495,-16.312,0.000,0.000,0.000,0.000,0.000,0.000,0
16.080,2223372516152,7,1.750,-5.080,-18.251,0.000,0.000,0.000,0.000,0.000,0.000,0
16.080,2223371005456,7,1.940,-5.488,-19.920,0.000,0.000,0.000,0.000,0.000,0.000,0
16.080,2223370924384,7,1.261,-4.978,-18.347,0.000,0.000,0.000,0.000,0.000,0.000,0
16.080,2223372517104,7,1.818,-4.488,-15.685,0.000,0.000,0.000,0.000,0.000,0.000,0
16.080,2223372515928,7,4.994,-3.597,-13.017,0.000,0.000,0.000,0.000,0.000,0.000,0
16.080,2223370927856,7,1.795,-3.614,-12.850,0.000,0.000,0.000,0.000,0.000,0.000,0
16.080,2223372513800,7,3.563,-1.540,-12.177,0.000,0.000,0.000,0.000,0.000,0.000,2223372516096
16.080,2223371004392,7,0.215,-0.429,-11.057,0.000,0.000,0.000,0.000,0.000,0.000,2223371005736
16.120,2223370926512,7,12.594,-58.947,-245.670,0.000,0.000,0.000,0.000,0.000,0.000,0
16.120,2223370926008,7,5.827,-4.481,-16.383,0.000,0.000,0.000,0.000,0.000,0.000,0
16.120,2223370927408,7,3.009,-7.924,-30.068,0.000,0.000,0.000,0.000,0.000,0.000,0
16.120,2223372514864,7,6.128,-4.495,-16.312,0.000,0.000,0.000,0.000,0.000,0.000,0
16.120,2223372516152,7,1.750,-5.080,-18.251,0.000,0.000,0.000,0.000,0.000,0.000,0
16.120,2223371005456,7,1.940,-5.488,-19.920,0.000,0.000,0.000,0.000,0.000,0.000,0
16.120,2223370924384,7,1.261,-4.978,-18.347,0.000,0.000,0.000,0.000,0.000,0.000,0
16.120,2223372517104,7,1.818,-4.488,-15.685,0.000,0.000,0.000,0.000,0.000,0.000,0
16.120,2223372515928,7,4.994,-3.597,-13.017,0.000,0.000,0.000,0.000,0.000,0.000,0
16.120,2223370927856,7,1.795,-3.614,-12.850,0.000,0.000,0.000,0.000,0.000,0.000,0
16.120,2223372513800,7,3.570,-1.578,-12.056,0.000,0.000,0.000,0.000,0.000,0.000,2223372516096
16.120,2223371004392,7,0.222,-0.467,-11.037,0.000,0.000,0.000,0.000,0.000,0.000,2223371005736
16.160,2223370926512,7,12.594,-58.947,-245.670,0.000,0.000,0.000,0.000,0.000,0.000,0
16.160,2223370926008,7,5.827,-4.481,-16.383,0.000,0.000,0.000,0.000,0.000,0.000,0
16.160,2223370927408,7,3.009,-7.924,-30.068,0.000,0.000,0.000,0.000,0.000,0.000,0
16.160,2223372514864,7,6.128,-4.495,-16.312,0.000,0.000,0.000,0.000,0.000,0.000,0
16.160,2223372516152,7,1.750,-5.080,-18.251,0.000,0.000,0.000,0.000,0.000,0.000,0
16.160,2223371005456,7,1.940,-5.488,-19.920,0.000,0.000,0.000,0.000,0.000,0.000,0
16.160,2223370924384,7,1.261,-4.978,-18.347,0.000,0.000,0.000,0.000,0.000,0.000,0
16.160,2223372517104,7,1.818,-4.488,-15.685,0.000,0.000,0.000,0.000,0.000,0.000,0
16.160,2223372515928,7,4.994,-3.597,-13.017,0.000,0.000,0.000,0.000,0.000,0.000,0
16.160,2223370927856,7,1.795,-3.614,-12.850,0.000,0.000,0.000,0.000,0.000,0.000,0
16.160,2223372513800,7,3.569,-1.617,-11.918,0.000,0.000,0.000,0.000,0.000,0.000,2223372516096
16.160,2223371004392,7,0.232,-0.507,-11.012,0.000,0.000,0.000,0.000,0.000,0.000,2223371005736
16.200,2223370926512,7,12.594,-58.947,-245.670,0.000,0.000,0.000,0.000,0.000,0.000,0
16.200,2223370926008,7,5.827,-4.481,-16.383,0.000,0.000,0.000,0.000,0.000,0.000,0
16.200,2223370927408,7,3.009,-7.924,-30.068,0.000,0.000,0.000,0.000,0.000,0.000,0
16.200,2223372514864,7,6.128,-4.495,-16.312,0.000,0.000,0.000,0.000,0.000,0.000,0
16.200,2223372516152,7,1.750,-5.080,-18.251,0.000,0.000,0.000,0.000,0.000,0.000,0
16.200,2223371005456,7,1.940,-5.488,-19.920,0.000,0.000,0.000,0.000,0.000,0.000,0
16.200,2223370924384,7,1.261,-4.978,-18.347,0.000,0.000,0.000,0.000,0.000,0.000,0
16.200,2223372517104,7,1.818,-4.488,-15.685,0.000,0.000,0.000,0.000,0.000,0.000,0
16.200,2223372515928,7,4.994,-3.597,-13.017,0.000,0.000,0.000,0.000,0.000,0.000,0
16.200,2223370927856,7,1.795,-3.614,-12.850,0.000,0.000,0.000,0.000,0.000,0.000,0
16.200,2223372513800,7,3.571,-1.655,-11.792,0.000,0.000,0.000,0.000,0.000,0.000,2223372516096
16.200,2223371004392,7,0.242,-0.545,-11.034,0.000,0.000,0.000,0.000,0.000,0.000,2223371005736
16.240,2223370926512,7,12.594,-58.947,-245.670,0.000,0.000,0.000,0.000,0.000,0.000,0
16.240,2223370926008,7,5.827,-4.481,-16.383,0.000,0.000,0.000,0.000,0.000,0.000,0
16.240,2223370927408,7,3.009,-7.924,-30.068,0.000,0.000,0.000,0.000,0.000,0.000,0
16.240,2223372514864,7,6.128,-4.495,-16.312,0.000,0.000,0.000,0.000,0.000,0.000,0
16.240,2223372516152,7,1.750,-5.080,-18.251,0.000,0.000,0.000,0.000,0.000,0.000,0
16.240,2223371005456,7,1.940,-5.488,-19.920,0.000,0.000,0.000,0.000,0.000,0.000,0
16.240,2223370924384,7,1.261,-4.978,-18.347,0.000,0.000,0.000,0.000,0.000,0.000,0
16.240,2223372517104,7,1.818,-4.488,-15.685,0.000,0.000,0.000,0.000,0.000,0.000,0
16.240,2223372515928,7,4.994,-3.597,-13.017,0.000,0.000,0.000,0.000,0.000,0.000,0
16.240,2223370927856,7,1.795,-3.614,-12.850,0.000,0.000,0.000,0.000,0.000,0.000,0
16.240,2223372513800,7,3.579,-1.694,-11.684,0.000,0.000,0.000,0.000,0.000,0.000,2223372516096
16.240,2223371004392,7,0.252,-0.582,-10.979,0.000,0.000,0.000,0.000,0.000,0.000,2223371005736
16.280,2223370926512,7,12.594,-58.947,-245.670,0.000,0.000,0.000,0.000,0.000,0.000,0
16.280,2223370926008,7,5.827,-4.481,-16.383,0.000,0.000,0.000,0.000,0.000,0.000,0
16.280,2223370927408,7,3.009,-7.924,-30.068,0.000,0.000,0.000,0.000,0.000,0.000,0
16.280,2223372514864,7,6.128,-4.495,-16.312,0.000,0.000,0.000,0.000,0.000,0.000,0
16.280,2223372516152,7,1.750,-5.080,-18.251,0.000,0.000,0.000,0.000,0.000,0.000,0
16.280,2223371005456,7,1.940,-5.488,-19.920,0.000,0.000,0.000,0.000,0.000,0.000,0
16.280,2223370924384,7,1.261,-4.978,-18.347,0.000,0.000,0.000,0.000,0.000,0.000,0
16.280,2223372517104,7,1.818,-4.488,-15.685,0.000,0.000,0.000,0.000,0.000,0.000,0
16.280,2223372515928,7,4.994,-3.597,-13.017,0.000,0.000,0.000,0.000,0.000,0.000,0
16.280,2223370927856,7,1.795,-3.614,-12.850,0.000,0.000,0.000,0.000,0.000,0.000,0
16.280,2223372513800,7,3.580,-1.731,-11.565,0.000,0.000,0.000,0.000,0.000,0.000,2223372516096
16.280,2223371004392,7,0.263,-0.624,-10.966,0.000,0.000,0.000,0.000,0.000,0.000,2223371005736
16.320,2223370926512,7,12.594,-58.947,-245.670,0.000,0.000,0.000,0.000,0.000,0.000,0
16.320,2223370926008,7,5.827,-4.481,-16.383,0.000,0.000,0.000,0.000,0.000,0.000,0
16.320,2223370927408,7,3.009,-7.924,-30.068,0.000,0.000,0.000,0.000,0.000,0.000,0
16.320,2223372514864,7,6.128,-4.495,-16.312,0.000,0.000,0.000,0.000,0.000,0.000,0
16.320,2223372516152,7,1.750,-5.080,-18.251,0.000,0.000,0.000,0.000,0.000,0.000,0
16.320,2223371005456,7,1.940,-5.488,-19.920,0.000,0.000,0.000,0.000,0.000,0.000,0
16.320,2223370924384,7,1.261,-4.978,-18.347,0.000,0.000,0.000,0.000,0.000,0.000,0
16.320,2223372517104,7,1.818,-4.488,-15.685,0.000,0.000,0.000,0.000,0.000,0.000,0
16.320,2223372515928,7,4.994,-3.597,-13.017,0.000,0.000,0.000,0.000,0.000,0.000,0
16.320,2223370927856,7,1.795,-3.614,-12.850,0.000,0.000,0.000,0.000,0.000,0.000,0
16.320,2223372513800,7,3.572,-1.765,-11.428,0.000,0.000,0.000,0.000,0.000,0.000,2223372516096
16.320,2223371004392,7,0.273,-0.668,-10.957,0.000,0.000,0.000,0.000,0.000,0.000,2223371005736
16.360,2223370926512,7,12.594,-58.947,-245.670,0.000,0.000,0.000,0.000,0.000,0.000,0
16.360,2223370926008,7,5.827,-4.481,-16.383,0.000,0.000,0.000,0.000,0.000,0.000,0
16.360,2223370927408,7,3.009,-7.924,-30.068,0.000,0.000,0.000,0.000,0.000,0.000,0
16.360,2223372514864,7,6.128,-4.495,-16.312,0.000,0.000,0.000,0.000,0.000,0.000,0
16.360,2223372516152,7,1.750,-5.080,-18.251,0.000,0.000,0.000,0.000,0.000,0.000,0
16.360,2223371005456,7,1.940,-5.488,-19.920,0.000,0.000,0.000,0.000,0.000,0.000,0
16.360,2223370924384,7,1.261,-4.978,-18.347,0.000,0.000,0.000,0.000,0.000,0.000,0
16.360,2223372517104,7,1.818,-4.488,-15.685,0.000,0.000,0.000,0.000,0.000,0.000,0
16.360,2223372515928,7,4.994,-3.597,-13.017,0.000,0.000,0.000,0.000,0.000,0.000,0
16.360,2223370927856,7,1.795,-3.614,-12.850,0.000,0.000,0.000,0.000,0.000,0.000,0
16.360,2223372513800,7,3.567,-1.802,-11.304,0.000,0.000,0.000,0.000,0.000,0.000,2223372516096
16.360,2223371004392,7,0.283,-0.711,-10.933,0.000,0.000,0.000,0.000,0.000,0.000,2223371005736
16.400,2223370926512,7,12.594,-58.947,-245.670,0.000,0.000,0.000,0.000,0.000,0.000,0
16.400,2223370926008,7,5.827,-4.481,-16.383,0.000,0.000,0.000,0.000,0.000,0.000,0
16.400,2223370927408,7,3.009,-7.924,-30.068,0.000,0.000,0.000,0.000,0.000,0.000,0
16.400,2223372514864,7,6.128,-4.495,-16.312,0.000,0.000,0.000,0.000,0.000,0.000,0
16.400,2223372516152,7,1.750,-5.080,-18.251,0.000,0.000,0.000,0.000,0.000,0.000,0
16.400,2223371005456,7,1.940,-5.488,-19.920,0.000,0.000,0.000,0.000,0.000,0.000,0
16.400,2223370924384,7,1.261,-4.978,-18.347,0.000,0.000,0.000,0.000,0.000,0.000,0
16.400,2223372517104,7,1.818,-4.488,-15.685,0.000,0.000,0.000,0.000,0.000,0.000,0
16.400,2223372515928,7,4.994,-3.597,-13.017,0.000,0.000,0.000,0.000,0.000,0.000,0
16.400,2223370927856,7,1.795,-3.614,-12.850,0.000,0.000,0.000,0.000,0.000,0.000,0
16.400,2223372513800,7,3.576,-1.844,-11.227,0.000,0.000,0.000,0.000,0.000,0.000,2223372516096
16.400,2223371004392,7,0.292,-0.753,-10.921,0.000,0.000,0.000,0.000,0.000,0.000,2223371005736
16.440,2223370926512,7,12.594,-58.947,-245.670,0.000,0.000,0.000,0.000,0.000,0.000,0
16.440,2223370926008,7,5.827,-4.481,-16.383,0.000,0.000,0.000,0.000,0.000,0.000,0
16.440,2223370927408,7,3.009,-7.924,-30.068,0.000,0.000,0.000,0.000,0.000,0.000,0
16.440,2223372514864,7,6.128,-4.495,-16.312,0.000,0.000,0.000,0.000,0.000,0.000,0
16.440,2223372516152,7,1.750,-5.080,-18.251,0.000,0.000,0.000,0.000,0.000,0.000,0
16.440,2223371005456,7,1.940,-5.488,-19.920,0.000,0.000,0.000,0.000,0.000,0.000,0
16.440,2223370924384,7,1.261,-4.978,-18.347,0.000,0.000,0.000,0.000,0.000,0.000,0
16.440,2223372517104,7,1.818,-4.488,-15.685,0.000,0.000,0.000,0.000,0.000,0.000,0
16.440,2223372515928,7,4.994,-3.597,-13.017,0.000,0.000,0.000,0.000,0.000,0.000,0
16.440,2223370927856,7,1.795,-3.614,-12.850,0.000,0.000,0.000,0.000,0.000,0.000,0
16.440,2223372513800,7,3.589,-1.887,-11.165,0.000,0.000,0.000,0.000,0.000,0.000,2223372516096
16.440,2223371004392,7,0.299,-0.794,-10.894,0.000,0.000,0.000,0.000,0.000,0.000,2223371005736
16.480,2223370926512,7,12.594,-58.947,-245.670,0.000,0.000,0.000,0.000,0.000,0.000,0
16.480,2223370926008,7,5.827,-4.481,-16.383,0.000,0.000,0.000,0.000,0.000,0.000,0
16.480,2223370927408,7,3.009,-7.924,-30.068,0.000,0.000,0.000,0.000,0.000,0.000,0
16.480,2223372514864,7,6.128,-4.495,-16.312,0.000,0.000,0.000,0.000,0.000,0.000,0
16.480,2223372516152,7,1.750,-5.080,-18.251,0.000,0.000,0.000,0.000,0.000,0.000,0
16.480,2223371005456,7,1.940,-5.488,-19.920,0.000,0.000,0.000,0.000,0.000,0.000,0
16.480,2223370924384,7,1.261,-4.978,-18.347,0.000,0.000,0.000,0.000,0.000,0.000,0
16.480,2223372517104,7,1.818,-4.488,-15.685,0.000,0.000,0.000,0.000,0.000,0.000,0
16.480,2223372515928,7,4.994,-3.597,-13.017,0.000,0.000,0.000,0.000,0.000,0.000,0
16.480,2223370927856,7,1.795,-3.614,-12.850,0.000,0.000,0.000,0.000,0.000,0.000,0
16.480,2223372513800,7,3.601,-1.928,-11.109,0.000,0.000,0.000,0.000,0.000,0.000,2223372516096
16.480,2223371004392,7,0.309,-0.834,-10.837,0.000,0.000,0.000,0.000,0.000,0.000,2223371005736
16.520,2223370926512,7,12.594,-58.947,-245.670,0.000,0.000,0.000,0.000,0.000,0.000,0
16.520,2223370926008,7,5.827,-4.481,-16.383,0.000,0.000,0.000,0.000,0.000,0.000,0
16.520,2223370927408,7,3.009,-7.924,-30.068,0.000,0.000,0.000,0.000,0.000,0.000,0
16.520,2223372514864,7,6.128,-4.495,-16.312,0.000,0.000,0.000,0.000,0.000,0.000,0
16.520,2223372516152,7,1.750,-5.080,-18.251,0.000,0.000,0.000,0.000,0.000,0.000,0
16.520,2223371005456,7,1.940,-5.488,-19.920,0.000,0.000,0.000,0.000,0.000,0.000,0
16.520,2223370924384,7,1.261,-4.978,-18.347,0.000,0.000,0.000,0.000,0.000,0.000,0
16.520,2223372517104,7,1.818,-4.488,-15.685,0.000,0.000,0.000,0.000,0.000,0.000,0
16.520,2223372515928,7,4.994,-3.597,-13.017,0.000,0.000,0.000,0.000,0.000,0.000,0
16.520,2223370927856,7,1.795,-3.614,-12.850,0.000,0.000,0.000,0.000,0.000,0.000,0
16.520,2223372513800,7,3.609,-1.963,-11.042,0.000,0.000,0.000,0.000,0.000,0.000,2223372516096
16.520,2223371004392,7,0.320,-0.876,-10.767,0.000,0.000,0.000,0.000,0.000,0.000,2223371005736
16.560,2223370926512,7,12.594,-58.947,-245.670,0.000,0.000,0.000,0.000,0.000,0.000,0
16.560,2223370926008,7,5.827,-4.481,-16.383,0.000,0.000,0.000,0.000,0.000,0.000,0
16.560,2223370927408,7,3.009,-7.924,-30.068,0.000,0.000,0.000,0.000,0.000,0.000,0
16.560,2223372514864,7,6.128,-4.495,-16.312,0.000,0.000,0.000,0.000,0.000,0.000,0
16.560,2223372516152,7,1.750,-5.080,-18.251,0.000,0.000,0.000,0.000,0.000,0.000,0
16.560,2223371005456,7,1.940,-5.488,-19.920,0.000,0.000,0.000,0.000,0.000,0.000,0
16.560,2223370924384,7,1.261,-4.978,-18.347,0.000,0.000,0.000,0.000,0.000,0.000,0
16.560,2223372517104,7,1.818,-4.488,-15.685,0.000,0.000,0.000,0.000,0.000,0.000,0
16.560,2223372515928,7,4.994,-3.597,-13.017,0.000,0.000,0.000,0.000,0.000,0.000,0
16.560,2223370927856,7,1.795,-3.614,-12.850,0.000,0.000,0.000,0.000,0.000,0.000,0
16.560,2223372513800,7,3.631,-2.003,-11.018,0.000,0.000,0.000,0.000,0.000,0.000,2223372516096
16.560,2223371004392,7,0.330,-0.918,-10.673,0.000,0.000,0.000,0.000,0.000,0.000,2223371005736
16.600,2223370926512,7,12.594,-58.947,-245.670,0.000,0.000,0.000,0.000,0.000,0.000,0
16.600,2223370926008,7,5.827,-4.481,-16.383,0.000,0.000,0.000,0.000,0.000,0.000,0
16.600,2223370927408,7,3.009,-7.924,-30.068,0.000,0.000,0.000,0.000,0.000,0.000,0
16.600,2223372514864,7,6.128,-4.495,-16.312,0.000,0.000,0.000,0.000,0.000,0.000,0
16.600,2223372516152,7,1.750,-5.080,-18.251,0.000,0.000,0.000,0.000,0.000,0.000,0
16.600,2223371005456,7,1.940,-5.488,-19.920,0.000,0.000,0.000,0.000,0.000,0.000,0
16.600,2223370924384,7,1.261,-4.978,-18.347,0.000,0.000,0.000,0.000,0.000,0.000,0
16.600,2223372517104,7,1.818,-4.488,-15.685,0.000,0.000,0.000,0.000,0.000,0.000,0
16.600,2223372515928,7,4.994,-3.597,-13.017,0.000,0.000,0.000,0.000,0.000,0.000,0
16.600,2223370927856,7,1.795,-3.614,-12.850,0.000,0.000,0.000,0.000,0.000,0.000,0
16.600,2223372513800,7,3.638,-2.020,-10.985,0.000,0.000,0.000,0.000,0.000,0.000,2223372516096
16.600,2223371004392,7,0.342,-0.963,-10.646,0.000,0.000,0.000,0.000,0.000,0.000,2223371005736
16.640,2223370926512,7,12.594,-58.947,-245.670,0.000,0.000,0.000,0.000,0.000,0.000,0
16.640,2223370926008,7,5.827,-4.481,-16.383,0.000,0.000,0.000,0.000,0.000,0.000,0
16.640,2223370927408,7,3.009,-7.924,-30.068,0.000,0.000,0.000,0.000,0.000,0.000,0
16.640,2223372514864,7,6.128,-4.495,-16.312,0.000,0.000,0.000,0.000,0.000,0.000,0
16.640,2223372516152,7,1.750,-5.080,-18.251,0.000,0.000,0.000,0.000,0.000,0.000,0
16.640,2223371005456,7,1.940,-5.488,-19.920,0.000,0.000,0.000,0.000,0.000,0.000,0
16.640,2223370924384,7,1.261,-4.978,-18.347,0.000,0.000,0.000,0.000,0.000,0.000,0
16.640,2223372517104,7,1.818,-4.488,-15.685,0.000,0.000,0.000,0.000,0.000,0.000,0
16.640,2223372515928,7,4.994,-3.597,-13.017,0.000,0.000,0.000,0.000,0.000,0.000,0
16.640,2223370927856,7,1.795,-3.614,-12.850,0.000,0.000,0.000,0.000,0.000,0.000,0
16.640,2223372513800,7,3.646,-2.036,-10.952,0.000,0.000,0.000,0.000,0.000,0.000,2223372516096
16.640,2223371004392,7,0.351,-1.007,-10.598,0.000,0.000,0.000,0.000,0.000,0.000,2223371005736
16.680,2223370926512,7,12.594,-58.947,-245.670,0.000,0.000,0.000,0.000,0.000,0.000,0
16.680,2223370926008,7,5.827,-4.481,-16.383,0.000,0.000,0.000,0.000,0.000,0.000,0
16.680,2223370927408,7,3.009,-7.924,-30.068,0.000,0.000,0.000,0.000,0.000,0.000,0
16.680,2223372514864,7,6.128,-4.495,-16.312,0.000,0.000,0.000,0.000,0.000,0.000,0
16.680,2223372516152,7,1.750,-5.080,-18.251,0.000,0.000,0.000,0.000,0.000,0.000,0
16.680,2223371005456,7,1.940,-5.488,-19.920,0.000,0.000,0.000,0.000,0.000,0.000,0
16.680,2223370924384,7,1.261,-4.978,-18.347,0.000,0.000,0.000,0.000,0.000,0.000,0
16.680,2223372517104,7,1.818,-4.488,-15.685,0.000,0.000,0.000,0.000,0.000,0.000,0
16.680,2223372515928,7,4.994,-3.597,-13.017,0.000,0.000,0.000,0.000,0.000,0.000,0
16.680,2223370927856,7,1.795,-3.614,-12.850,0.000,0.000,0.000,0.000,0.000,0.000,0
16.680,2223372513800,7,3.654,-2.053,-10.919,0.000,0.000,0.000,0.000,0.000,0.000,2223372516096
16.680,2223371004392,7,0.363,-1.049,-10.495,0.000,0.000,0.000,0.000,0.000,0.000,2223371005736
16.720,2223370926512,7,12.594,-58.947,-245.670,0.000,0.000,0.000,0.000,0.000,0.000,0
16.720,2223370926008,7,5.827,-4.481,-16.383,0.000,0.000,0.000,0.000,0.000,0.000,0
16.720,2223370927408,7,3.009,-7.924,-30.068,0.000,0.000,0.000,0.000,0.000,0.000,0
16.720,2223372514864,7,6.128,-4.495,-16.312,0.000,0.000,0.000,0.000,0.000,0.000,0
16.720,2223372516152,7,1.750,-5.080,-18.251,0.000,0.000,0.000,0.000,0.000,0.000,0
16.720,2223371005456,7,1.940,-5.488,-19.920,0.000,0.000,0.000,0.000,0.000,0.000,0
16.720,2223370924384,7,1.261,-4.978,-18.347,0.000,0.000,0.000,0.000,0.000,0.000,0
16.720,2223372517104,7,1.818,-4.488,-15.685,0.000,0.000,0.000,0.000,0.000,0.000,0
16.720,2223372515928,7,4.994,-3.597,-13.017,0.000,0.000,0.000,0.000,0.000,0.000,0
16.720,2223370927856,7,1.795,-3.614,-12.850,0.000,0.000,0.000,0.000,0.000,0.000,0
16.720,2223372513800,7,3.662,-2.069,-10.887,0.000,0.000,0.000,0.000,0.000,0.000,2223372516096
16.720,2223371004392,7,0.374,-1.092,-10.411,0.000,0.000,0.000,0.000,0.000,0.000,2223371005736
16.760,2223370926512,7,12.594,-58.947,-245.670,0.000,0.000,0.000,0.000,0.000,0.000,0
16.760,2223370926008,7,5.827,-4.481,-16.383,0.000,0.000,0.000,0.000,0.000,0.000,0
16.760,2223370927408,7,3.009,-7.924,-30.068,0.000,0.000,0.000,0.000,0.000,0.000,0
16.760,2223372514864,7,6.128,-4.495,-16.312,0.000,0.000,0.000,0.000,0.000,0.000,0
16.760,2223372516152,7,1.750,-5.080,-18.251,0.000,0.000,0.000,0.000,0.000,0.000,0
