time,id,class_id,confidence,x_min,x_max,y_min,y_max,border_left,border_right,border_top,border_bottom,pattern,matched
10.410,2059445234936,4,0.762,805.000,996.000,21.000,336.000,1,1,2,1,0,True
10.444,2059445235104,4,0.748,804.000,997.000,19.000,335.000,1,1,2,1,0,True
10.477,2059445235272,4,0.765,815.000,990.000,31.000,329.000,1,1,1,1,0,True
10.510,2059445235440,4,0.775,810.000,994.000,31.000,330.000,1,1,1,1,0,True
10.544,2059445235608,4,0.845,814.000,996.000,29.000,328.000,1,1,2,1,0,True
10.577,2059445260360,4,0.884,815.000,996.000,32.000,328.000,1,1,1,1,0,True
10.611,2059445260584,4,0.909,817.000,998.000,33.000,326.000,1,1,1,1,0,True
10.644,2059445260752,4,0.878,817.000,998.000,33.000,326.000,1,1,1,1,0,True
10.677,2059445260864,4,0.879,819.000,998.000,32.000,326.000,1,1,1,1,0,True
10.711,2059445261032,4,0.854,820.000,998.000,32.000,325.000,1,1,1,1,0,True
10.744,2059445261200,4,0.828,820.000,998.000,29.000,323.000,1,1,2,1,0,True
10.777,2059445261368,4,0.792,818.000,1000.000,28.000,331.000,1,1,2,1,0,True
10.811,2059445261536,4,0.751,820.000,1001.000,29.000,330.000,1,1,2,1,0,True
10.844,2059445261704,4,0.743,821.000,1002.000,30.000,332.000,1,1,2,1,0,True
10.878,2059445261872,4,0.796,824.000,1001.000,30.000,334.000,1,1,2,1,0,True
10.911,2059445262040,4,0.820,822.000,1001.000,32.000,337.000,1,1,1,1,0,True
10.944,2059445262208,4,0.791,820.000,1001.000,32.000,334.000,1,1,1,1,0,True
10.978,2059445262376,4,0.800,817.000,1002.000,20.000,331.000,1,1,2,1,0,True
11.011,2059445262544,4,0.771,824.000,998.000,32.000,330.000,1,1,1,1,0,True
11.044,2059445233088,4,0.747,823.000,999.000,29.000,329.000,1,1,2,1,0,True
11.078,2059445262880,4,0.789,822.000,1000.000,26.000,335.000,1,1,2,1,0,True
11.111,2059445263048,4,0.782,821.000,1002.000,26.000,337.000,1,1,2,1,0,True
11.144,2059445263216,4,0.765,824.000,1002.000,28.000,338.000,1,1,2,1,0,True
11.178,2059445263384,4,0.712,827.000,1001.000,30.000,336.000,1,1,2,1,0,True
11.211,2059445263552,4,0.738,823.000,1002.000,18.000,335.000,1,1,2,1,0,True
11.245,2059445263720,4,0.752,822.000,1003.000,19.000,333.000,1,1,2,1,0,True
11.278,2059445263888,4,0.707,800.000,1016.000,28.000,344.000,1,1,2,1,0,True
11.311,2059445264056,4,0.810,800.000,1018.000,28.000,349.000,1,1,2,1,0,True
11.345,2059445264224,4,0.810,800.000,1018.000,28.000,346.000,1,1,2,1,0,True
11.378,2059439444096,4,0.829,803.000,1018.000,28.000,345.000,1,1,2,1,0,True
11.411,2059439444208,4,0.738,806.000,1017.000,29.000,343.000,1,1,2,1,0,True
11.445,2059439444376,4,0.693,830.000,1004.000,29.000,334.000,1,1,2,1,0,True
11.478,2059439444544,4,0.765,834.000,1002.000,28.000,331.000,1,1,2,1,0,True
11.511,2059439444712,4,0.769,834.000,1000.000,28.000,330.000,1,1,2,1,0,True
11.545,2059439444880,4,0.788,831.000,1002.000,28.000,329.000,1,1,2,1,0,True
11.578,2059439445048,4,0.773,803.000,1017.000,31.000,342.000,1,1,1,1,0,True
11.612,2059439445216,4,0.776,806.000,1018.000,29.000,342.000,1,1,2,1,0,True
11.645,2059439445384,4,0.776,805.000,1018.000,28.000,342.000,1,1,2,1,0,True
11.678,2059439445552,4,0.734,805.000,1019.000,28.000,337.000,1,1,2,1,0,True
11.712,2059439445720,4,0.679,803.000,1017.000,30.000,336.000,1,1,2,1,0,True
11.745,2059439445888,4,0.651,819.000,1010.000,21.000,330.000,1,1,2,1,0,True
11.778,2059439446056,4,0.659,801.000,1018.000,28.000,338.000,1,1,2,1,0,True
11.812,2059439446224,4,0.693,803.000,1024.000,28.000,342.000,1,1,2,1,0,True
11.845,2059439446392,4,0.744,803.000,1024.000,28.000,345.000,1,1,2,1,0,True
11.879,2059439446560,4,0.754,806.000,1023.000,28.000,342.000,1,1,2,1,0,True
11.912,2059439446728,4,0.744,804.000,1024.000,26.000,338.000,1,1,2,1,0,True
11.945,2059439446896,4,0.740,806.000,1023.000,24.000,337.000,1,1,2,1,0,True
11.979,2059439447064,4,0.752,807.000,1024.000,22.000,336.000,1,1,2,1,0,True
12.012,2059439447232,4,0.797,807.000,1023.000,25.000,339.000,1,1,2,1,0,True
12.045,2059445262712,4,0.764,805.000,1026.000,24.000,341.000,1,1,2,1,0,True
12.079,2059439447568,4,0.731,804.000,1024.000,24.000,339.000,1,1,2,1,0,True
12.112,2059439447736,4,0.745,804.000,1024.000,25.000,340.000,1,1,2,1,0,True
12.145,2059439447904,4,0.702,810.000,1026.000,22.000,340.000,1,1,2,1,0,True
12.179,2059439468616,4,0.686,809.000,1026.000,26.000,342.000,1,1,2,1,0,True
12.212,2059439468784,4,0.774,811.000,1026.000,27.000,343.000,1,1,2,1,0,True
12.246,2059439468952,4,0.777,807.000,1026.000,28.000,342.000,1,1,2,1,0,True
12.279,2059439469120,4,0.782,805.000,1026.000,28.000,342.000,1,1,2,1,0,True
12.312,2059439469288,4,0.716,808.000,1026.000,28.000,340.000,1,1,2,1,0,True
12.346,2059439469456,4,0.552,811.000,1025.000,27.000,338.000,1,1,2,1,0,True
12.379,2059439469624,4,0.567,815.000,1030.000,24.000,338.000,1,1,2,1,0,True
12.412,2059439469792,4,0.510,818.000,1031.000,24.000,337.000,1,1,2,1,0,True
12.446,2059439469960,4,0.599,816.000,1029.000,25.000,336.000,1,1,2,1,0,True
12.479,2059439470128,4,0.606,821.000,1031.000,24.000,338.000,1,1,2,1,0,True
12.512,2059439470296,4,0.655,823.000,1035.000,24.000,337.000,1,1,2,1,0,True
12.546,2059439470464,4,0.552,822.000,1037.000,26.000,337.000,1,1,2,1,0,True
12.579,2059439470632,4,0.693,817.000,1033.000,27.000,339.000,1,1,2,1,0,True
12.613,2059439470800,4,0.736,822.000,1035.000,25.000,339.000,1,1,2,1,0,True
12.646,2059439470968,4,0.809,825.000,1034.000,20.000,343.000,1,1,2,1,0,True
12.679,2059439471136,4,0.693,827.000,1035.000,22.000,344.000,1,1,2,1,0,True
12.713,2059439471304,4,0.589,825.000,1032.000,23.000,341.000,1,1,2,1,0,True
12.746,2059439471472,4,0.575,825.000,1035.000,26.000,339.000,1,1,2,1,0,True
12.779,2059439471640,4,0.528,830.000,1038.000,27.000,339.000,1,1,2,1,0,True
12.813,2059439471808,4,0.454,830.000,1039.000,29.000,338.000,1,1,2,1,0,True
12.846,2059439471976,4,0.652,827.000,1036.000,29.000,342.000,1,1,2,1,0,True
12.880,2059439472144,4,0.564,828.000,1037.000,30.000,342.000,1,1,2,1,0,True
12.913,2059439472312,4,0.474,831.000,1036.000,30.000,340.000,1,1,2,1,0,True
12.946,2059439472480,4,0.606,830.000,1036.000,24.000,342.000,1,1,2,1,0,True
12.980,2059445264512,4,0.641,827.000,1034.000,27.000,339.000,1,1,2,1,0,True
13.013,2059445264624,4,0.497,829.000,1034.000,25.000,340.000,1,1,2,1,0,True
13.046,2059439447400,4,0.495,832.000,1033.000,23.000,340.000,1,1,2,1,0,True
13.080,2059445264960,4,0.388,879.000,1041.000,8.000,334.000,1,1,2,1,0,True
13.113,2059445265128,4,0.497,834.000,1035.000,24.000,342.000,1,1,2,1,0,True
13.146,2059445265296,4,0.415,832.000,1034.000,25.000,341.000,1,1,2,1,0,True
13.180,2059445265464,4,0.457,835.000,1033.000,28.000,341.000,1,1,2,1,0,True
13.213,2059445265632,4,0.396,838.000,1037.000,29.000,341.000,1,1,2,1,0,True
13.247,2059445265800,4,0.467,875.000,1044.000,15.000,334.000,1,1,2,1,0,True
13.280,2059445265968,4,0.444,881.000,1039.000,22.000,328.000,1,1,2,1,0,True
13.313,2059445266136,4,0.404,884.000,1041.000,22.000,328.000,1,1,2,1,0,True
13.347,2059445266304,4,0.477,836.000,1042.000,18.000,344.000,1,1,2,1,0,True
13.380,2059445266472,4,0.616,836.000,1041.000,21.000,345.000,1,1,2,1,0,True
13.413,2059445266640,4,0.566,834.000,1041.000,21.000,343.000,1,1,2,1,0,True
13.447,2059445266808,4,0.603,836.000,1039.000,22.000,341.000,1,1,2,1,0,True
13.480,2059445266976,4,0.566,843.000,1044.000,22.000,340.000,1,1,2,1,0,True
13.513,2059445267144,4,0.454,844.000,1046.000,24.000,340.000,1,1,2,1,0,True
13.547,2059445267312,4,0.482,844.000,1047.000,26.000,340.000,1,1,2,1,0,True
13.580,2059445267480,4,0.604,837.000,1047.000,27.000,341.000,1,1,2,1,0,True
13.614,2059445267648,4,0.663,835.000,1047.000,22.000,342.000,1,1,2,1,0,True
13.647,2059445267816,4,0.652,836.000,1049.000,23.000,342.000,1,1,2,1,0,True
13.680,2059445267984,4,0.597,838.000,1051.000,24.000,342.000,1,1,2,1,0,True
13.714,2059445268152,4,0.677,836.000,1055.000,26.000,340.000,1,1,2,1,0,True
13.747,2059445268320,4,0.647,837.000,1055.000,26.000,340.000,1,1,2,1,0,True
13.780,2059439509632,4,0.791,835.000,1056.000,28.000,342.000,1,1,2,1,0,True
13.814,2059439509744,4,0.720,839.000,1057.000,26.000,346.000,1,1,2,1,0,True
13.847,2059439509912,4,0.695,844.000,1057.000,25.000,344.000,1,1,2,1,0,True
13.881,2059439510080,4,0.705,846.000,1058.000,25.000,346.000,1,1,2,1,0,True
13.914,2059439510248,4,0.818,844.000,1056.000,25.000,347.000,1,1,2,1,0,True
13.947,2059439510416,4,0.755,841.000,1056.000,26.000,346.000,1,1,2,1,0,True
13.981,2059439510584,4,0.791,841.000,1058.000,28.000,348.000,1,1,2,1,0,True
14.014,2059439510752,4,0.823,847.000,1062.000,27.000,350.000,1,1,2,1,0,True
14.047,2059445264792,4,0.803,857.000,1062.000,25.000,351.000,1,1,2,1,0,True
14.081,2059439511088,4,0.884,853.000,1060.000,22.000,353.000,1,1,2,1,0,True
14.114,2059439511256,4,0.883,851.000,1061.000,21.000,351.000,1,1,2,1,0,True
14.147,2059439511424,4,0.887,853.000,1061.000,21.000,353.000,1,1,2,1,0,True
14.181,2059439511592,4,0.820,858.000,1061.000,20.000,350.000,1,1,2,1,0,True
14.214,2059439511760,4,0.709,855.000,1061.000,19.000,349.000,1,1,2,1,0,True
14.248,2059439511928,4,0.807,852.000,1063.000,20.000,348.000,1,1,2,1,0,True
14.281,2059439512096,4,0.796,850.000,1064.000,19.000,345.000,1,1,2,1,0,True
14.314,2059439512264,4,0.839,857.000,1067.000,21.000,348.000,1,1,2,1,0,True
14.348,2059439512432,4,0.917,856.000,1069.000,24.000,348.000,1,1,2,1,0,True
14.381,2059439512600,4,0.806,865.000,1066.000,22.000,346.000,1,1,2,1,0,True
14.414,2059439512768,4,0.837,862.000,1066.000,22.000,347.000,1,1,2,1,0,True
14.448,2059439512936,4,0.722,882.000,1059.000,29.000,324.000,1,1,2,1,0,True
14.481,2059439513104,4,0.730,883.000,1060.000,28.000,323.000,1,1,2,1,0,True
14.514,2059439513272,4,0.770,863.000,1071.000,27.000,344.000,1,1,2,1,0,True
14.548,2059439513440,4,0.744,865.000,1070.000,26.000,344.000,1,1,2,1,0,True
14.581,2059439554632,4,0.784,866.000,1072.000,24.000,344.000,1,1,2,1,0,True
14.615,2059439554800,4,0.852,869.000,1072.000,22.000,345.000,1,1,2,1,0,True
14.648,2059439554968,4,0.759,868.000,1071.000,21.000,345.000,1,1,2,1,0,True
14.681,2059439555136,4,0.718,883.000,1066.000,14.000,328.000,1,1,2,1,0,True
14.715,2059439555304,4,0.748,884.000,1065.000,30.000,321.000,1,1,2,1,0,True
14.748,2059439555472,4,0.657,884.000,1065.000,31.000,321.000,1,1,1,1,0,True
14.781,2059439555640,4,0.803,866.000,1079.000,25.000,342.000,1,1,2,1,0,True
14.815,2059439555808,4,0.678,869.000,1080.000,27.000,341.000,1,1,2,1,0,True
14.848,2059439555976,4,0.625,870.000,1080.000,28.000,341.000,1,1,2,1,0,True
14.882,2059439556144,4,0.710,872.000,1081.000,29.000,343.000,1,1,2,1,0,True
14.915,2059439556312,4,0.631,868.000,1082.000,27.000,339.000,1,1,2,1,0,True
14.948,2059439556480,4,0.577,894.000,1065.000,33.000,324.000,1,1,1,1,0,True
14.982,2059439556648,4,0.621,871.000,1078.000,25.000,342.000,1,1,2,1,0,True
15.015,2059439556816,4,0.547,863.000,1071.000,25.000,342.000,1,1,2,1,0,True
15.048,2059439510920,4,0.593,864.000,1073.000,25.000,341.000,1,1,2,1,0,True
15.082,2059439557152,4,0.579,893.000,1063.000,26.000,328.000,1,1,2,1,0,True
15.115,2059439557320,4,0.602,879.000,1075.000,26.000,345.000,1,1,2,1,0,True
15.148,2059439557488,4,0.658,893.000,1067.000,24.000,337.000,1,1,2,1,0,True
15.182,2059439557656,4,0.677,878.000,1081.000,28.000,343.000,1,1,2,1,0,True
15.215,2059439557824,4,0.769,877.000,1083.000,29.000,345.000,1,1,2,1,0,True
15.249,2059439557992,4,0.792,873.000,1081.000,30.000,344.000,1,1,2,1,0,True
15.282,2059439558160,4,0.676,876.000,1083.000,29.000,341.000,1,1,2,1,0,True
15.315,2059439558328,4,0.649,895.000,1071.000,16.000,331.000,1,1,2,1,0,True
15.349,2059439558496,4,0.632,899.000,1070.000,25.000,330.000,1,1,2,1,0,True
15.382,2059439579264,4,0.638,898.000,1071.000,27.000,331.000,1,1,2,1,0,True
15.415,2059439579376,4,0.590,898.000,1072.000,25.000,330.000,1,1,2,1,0,True
15.449,2059439579544,4,0.616,880.000,1089.000,28.000,340.000,1,1,2,1,0,True
15.482,2059439579712,4,0.652,882.000,1086.000,26.000,342.000,1,1,2,1,0,True
15.515,2059439579880,4,0.571,895.000,1073.000,12.000,329.000,1,1,2,1,0,True
15.549,2059439580048,4,0.625,901.000,1072.000,27.000,326.000,1,1,2,1,0,True
15.582,2059439580216,4,0.727,883.000,1087.000,26.000,343.000,1,1,2,1,0,True
15.616,2059439580384,4,0.773,886.000,1098.000,28.000,341.000,1,1,2,1,0,True
15.649,2059439580552,4,0.717,887.000,1099.000,28.000,339.000,1,1,2,1,0,True
15.682,2059439580720,4,0.703,882.000,1097.000,27.000,337.000,1,1,2,1,0,True
15.716,2059439580888,4,0.756,881.000,1098.000,29.000,338.000,1,1,2,1,0,True
15.749,2059439581056,4,0.774,883.000,1099.000,30.000,339.000,1,1,2,1,0,True
15.782,2059439581224,4,0.763,883.000,1097.000,32.000,339.000,1,1,1,1,0,True
15.816,2059439581392,4,0.628,884.000,1097.000,29.000,339.000,1,1,2,1,0,True
15.849,2059439581560,4,0.718,882.000,1098.000,30.000,340.000,1,1,2,1,0,True
15.883,2059439581728,4,0.809,881.000,1097.000,25.000,340.000,1,1,2,1,0,True
15.916,2059439581896,4,0.668,880.000,1094.000,25.000,339.000,1,1,2,1,0,True
15.949,2059439582064,4,0.525,878.000,1091.000,24.000,338.000,1,1,2,1,0,True
15.983,2059439582232,4,0.696,883.000,1095.000,25.000,340.000,1,1,2,1,0,True
16.016,2059439582400,4,0.698,887.000,1095.000,23.000,341.000,1,1,2,1,0,True
16.049,2059439556984,4,0.677,886.000,1096.000,21.000,341.000,1,1,2,1,0,True
16.083,2059439582736,4,0.670,889.000,1102.000,23.000,342.000,1,1,2,1,0,True
16.116,2059439582904,4,0.725,891.000,1102.000,23.000,342.000,1,1,2,1,0,True
16.149,2059439583072,4,0.726,892.000,1100.000,19.000,343.000,1,1,2,1,0,True
16.183,2059439603784,4,0.702,891.000,1101.000,21.000,343.000,1,1,2,1,0,True
16.216,2059439603952,4,0.765,891.000,1103.000,24.000,344.000,1,1,2,1,0,True
16.250,2059439604120,4,0.755,890.000,1102.000,23.000,344.000,1,1,2,1,0,True
16.283,2059439604288,4,0.612,890.000,1101.000,20.000,344.000,1,1,2,1,0,True
16.316,2059439604456,4,0.583,888.000,1103.000,23.000,342.000,1,1,2,1,0,True
16.350,2059439604624,4,0.463,887.000,1103.000,22.000,342.000,1,1,2,1,0,True
16.383,2059439604792,4,0.546,885.000,1103.000,22.000,339.000,1,1,2,1,0,True
16.416,2059439604960,4,0.702,890.000,1102.000,17.000,341.000,1,1,2,1,0,True
16.450,2059439605128,4,0.680,892.000,1103.000,16.000,341.000,1,1,2,1,0,True
16.483,2059439605296,4,0.654,894.000,1107.000,16.000,340.000,1,1,2,1,0,True
16.516,2059439605464,4,0.477,893.000,1107.000,16.000,338.000,1,1,2,1,0,True
16.550,2059439605688,4,0.496,888.000,1102.000,18.000,338.000,1,1,2,1,0,True
16.583,2059439605856,4,0.413,887.000,1101.000,18.000,339.000,1,1,2,1,0,True
16.617,2059439606024,4,0.344,953.000,1099.000,31.000,326.000,1,1,1,1,0,True
16.650,2059439606192,4,0.345,892.000,1104.000,19.000,339.000,1,1,2,1,0,True
16.683,2059439606360,4,0.372,954.000,1101.000,31.000,324.000,1,1,1,1,0,True
16.717,2059439606528,4,0.416,894.000,1107.000,18.000,340.000,1,1,2,1,0,True
16.750,2059439606696,4,0.396,897.000,1108.000,17.000,341.000,1,1,2,1,0,True
16.783,2059439606864,4,0.491,895.000,1107.000,20.000,342.000,1,1,2,1,0,True
16.817,2059439607032,4,0.522,893.000,1107.000,21.000,340.000,1,1,2,1,0,True
16.850,2059439607200,4,0.528,896.000,1108.000,21.000,340.000,1,1,2,1,0,True
16.884,2059439607368,4,0.469,901.000,1110.000,18.000,341.000,1,1,2,1,0,True
16.917,2059439607536,4,0.480,897.000,1109.000,19.000,338.000,1,1,2,1,0,True
16.950,2059439607704,4,0.421,901.000,1107.000,19.000,339.000,1,1,2,1,0,True
16.984,2059439616128,4,0.493,904.000,1108.000,19.000,340.000,1,1,2,1,0,True
17.017,2059439616296,4,0.496,904.000,1107.000,16.000,340.000,1,1,2,1,0,True
17.050,2059439582568,4,0.552,899.000,1106.000,15.000,339.000,1,1,2,1,0,True
17.084,2059439616632,4,0.638,900.000,1108.000,15.000,338.000,1,1,2,1,0,True
17.117,2059439616800,4,0.530,903.000,1110.000,15.000,337.000,1,1,2,1,0,True
17.150,2059439616968,4,0.527,903.000,1110.000,16.000,338.000,1,1,2,1,0,True
17.184,2059439617136,4,0.454,943.000,1114.000,7.000,327.000,1,1,2,1,0,True
17.217,2059439617304,4,0.450,947.000,1113.000,8.000,328.000,1,1,2,1,0,True
17.251,2059439617472,4,0.514,952.000,1112.000,27.000,323.000,1,1,2,1,0,True
17.284,2059439617640,4,0.507,909.000,1115.000,15.000,342.000,1,1,2,1,0,True
17.317,2059439617808,4,0.618,902.000,1114.000,16.000,339.000,1,1,2,1,0,True
17.351,2059439617976,4,0.506,903.000,1114.000,17.000,339.000,1,1,2,1,0,True
17.384,2059439618144,4,0.413,903.000,1112.000,17.000,338.000,1,1,2,1,0,True
17.417,2059439618312,4,0.430,905.000,1112.000,16.000,338.000,1,1,2,1,0,True
17.451,2059439618480,4,0.416,949.000,1111.000,29.000,321.000,1,1,2,1,0,True
17.484,2059439618648,4,0.465,908.000,1113.000,15.000,339.000,1,1,2,1,0,True
17.517,2059439618816,4,0.561,946.000,1116.000,9.000,331.000,1,1,2,1,0,True
17.551,2059439618984,4,0.612,951.000,1115.000,9.000,333.000,1,1,2,1,0,True
17.584,2059439619152,4,0.587,949.000,1115.000,11.000,338.000,1,1,2,1,0,True
17.618,2059439619320,4,0.600,948.000,1117.000,11.000,337.000,1,1,2,1,0,True
17.651,2059439619488,4,0.524,951.000,1118.000,9.000,338.000,1,1,2,1,0,True
17.684,2059439619656,4,0.437,956.000,1116.000,28.000,325.000,1,1,2,1,0,True
17.718,2059439619824,4,0.430,958.000,1117.000,28.000,325.000,1,1,2,1,0,True
17.751,2059439619992,4,0.453,958.000,1119.000,24.000,324.000,1,1,2,1,0,True
17.784,2059439652992,4,0.494,910.000,1120.000,11.000,340.000,1,1,2,1,0,True
17.818,2059439653160,4,0.497,959.000,1118.000,23.000,322.000,1,1,2,1,0,True
17.851,2059439653328,4,0.542,959.000,1119.000,24.000,323.000,1,1,2,1,0,True
17.885,2059439653496,4,0.639,912.000,1125.000,14.000,343.000,1,1,2,1,0,True
17.918,2059439653664,4,0.598,912.000,1124.000,14.000,342.000,1,1,2,1,0,True
17.951,2059439653832,4,0.542,912.000,1124.000,15.000,342.000,1,1,2,1,0,True
17.985,2059439654000,4,0.494,923.000,1128.000,26.000,337.000,1,1,2,1,0,True
18.018,2059439654168,4,0.591,955.000,1122.000,9.000,331.000,1,1,2,1,0,True
18.051,2059439616464,4,0.568,953.000,1122.000,8.000,329.000,1,1,2,1,0,True
18.085,2059439654504,4,0.466,951.000,1120.000,26.000,325.000,1,1,2,1,0,True
18.118,2059439654672,4,0.452,951.000,1120.000,27.000,326.000,1,1,2,1,0,True
18.151,2059439654840,4,0.529,950.000,1123.000,25.000,324.000,1,1,2,1,0,True
18.185,2059439655008,4,0.584,952.000,1123.000,26.000,323.000,1,1,2,1,0,True
18.218,2059439655176,4,0.589,954.000,1125.000,26.000,323.000,1,1,2,1,0,True
18.252,2059439655344,4,0.492,957.000,1126.000,22.000,324.000,1,1,2,1,0,True
18.285,2059439655512,4,0.530,958.000,1126.000,23.000,324.000,1,1,2,1,0,True
18.318,2059439655680,4,0.566,958.000,1126.000,26.000,324.000,1,1,2,1,0,True
18.352,2059439655848,4,0.645,956.000,1128.000,29.000,324.000,1,1,2,1,0,True
18.385,2059439656016,4,0.595,960.000,1127.000,27.000,323.000,1,1,2,1,0,True
18.418,2059439656184,4,0.570,966.000,1124.000,28.000,325.000,1,1,2,1,0,True
18.452,2059439656352,4,0.600,961.000,1126.000,29.000,324.000,1,1,2,1,0,True
18.485,2059439656520,4,0.583,960.000,1128.000,28.000,322.000,1,1,2,1,0,True
18.518,2059439656688,4,0.639,961.000,1130.000,30.000,321.000,1,1,2,1,0,True
18.552,2059439656856,4,0.650,963.000,1130.000,31.000,329.000,1,1,1,1,0,True
18.585,2059439657088,4,0.641,967.000,1128.000,31.000,335.000,1,1,1,1,0,True
18.619,2059439657256,4,0.645,967.000,1129.000,29.000,327.000,1,1,2,1,0,True
18.652,2059439657424,4,0.633,971.000,1130.000,26.000,327.000,1,1,2,1,0,True
18.685,2059439657592,4,0.672,971.000,1131.000,25.000,326.000,1,1,2,1,0,True
18.719,2059439657760,4,0.782,971.000,1133.000,27.000,326.000,1,1,2,1,0,True
18.752,2059439657928,4,0.724,971.000,1131.000,28.000,325.000,1,1,2,1,0,True
18.785,2059439658096,4,0.688,964.000,1130.000,28.000,327.000,1,1,2,1,0,True
18.819,2059439658264,4,0.633,965.000,1131.000,28.000,329.000,1,1,2,1,0,True
18.852,2059439658432,4,0.662,972.000,1133.000,26.000,328.000,1,1,2,1,0,True
18.886,2059439658600,4,0.735,971.000,1134.000,25.000,333.000,1,1,2,1,0,True
18.919,2059439658768,4,0.747,968.000,1134.000,28.000,332.000,1,1,2,1,0,True
18.952,2059439658936,4,0.687,972.000,1135.000,25.000,333.000,1,1,2,1,0,True
18.986,2059439659104,4,0.689,967.000,1134.000,23.000,331.000,1,1,2,1,0,True
19.019,2059439659272,4,0.603,967.000,1132.000,24.000,330.000,1,1,2,1,0,True
19.052,2059439654336,4,0.615,938.000,1135.000,23.000,338.000,1,1,2,1,0,True
19.086,2059439659608,4,0.625,968.000,1134.000,24.000,324.000,1,1,2,1,0,True
19.119,2059439659776,4,0.651,939.000,1137.000,25.000,336.000,1,1,2,1,0,True
19.152,2059439659944,4,0.725,939.000,1138.000,26.000,338.000,1,1,2,1,0,True
19.186,2059439660112,4,0.750,939.000,1139.000,27.000,340.000,1,1,2,1,0,True
19.219,2059439660280,4,0.700,944.000,1142.000,26.000,340.000,1,1,2,1,0,True
19.253,2059439660448,4,0.738,941.000,1142.000,26.000,341.000,1,1,2,1,0,True
19.286,2059439660616,4,0.760,939.000,1141.000,24.000,342.000,1,1,2,1,0,True
19.319,2059439660784,4,0.717,942.000,1140.000,24.000,339.000,1,1,2,1,0,True
19.353,2059439660952,4,0.778,946.000,1143.000,23.000,340.000,1,1,2,1,0,True
19.386,2059439607936,4,0.844,943.000,1141.000,25.000,341.000,1,1,2,1,0,True
19.419,2059439608104,4,0.764,943.000,1142.000,25.000,335.000,1,1,2,1,0,True
19.453,2059439608272,4,0.715,945.000,1142.000,25.000,335.000,1,1,2,1,0,True
19.486,2059439608440,4,0.716,972.000,1138.000,14.000,339.000,1,1,2,1,0,True
19.519,2059439608608,4,0.774,947.000,1140.000,23.000,339.000,1,1,2,1,0,True
19.553,2059439608776,4,0.810,942.000,1140.000,23.000,339.000,1,1,2,1,0,True
19.586,2059439608944,4,0.734,945.000,1143.000,24.000,337.000,1,1,2,1,0,True
19.620,2059439609112,4,0.697,943.000,1143.000,24.000,334.000,1,1,2,1,0,True
19.653,2059439609280,4,0.784,942.000,1145.000,23.000,334.000,1,1,2,1,0,True
19.686,2059439609448,4,0.875,942.000,1145.000,21.000,337.000,1,1,2,1,0,True
19.720,2059439609616,4,0.888,940.000,1145.000,22.000,338.000,1,1,2,1,0,True
19.753,2059439609784,4,0.897,941.000,1145.000,21.000,339.000,1,1,2,1,0,True
19.786,2059439609952,4,0.889,947.000,1150.000,22.000,335.000,1,1,2,1,0,True
19.820,2059439610120,4,0.913,943.000,1150.000,22.000,339.000,1,1,2,1,0,True
19.853,2059439610288,4,0.881,943.000,1147.000,23.000,341.000,1,1,2,1,0,True
19.887,2059439610456,4,0.913,940.000,1147.000,23.000,344.000,1,1,2,1,0,True
19.920,2059439610624,4,0.951,933.000,1150.000,24.000,344.000,1,1,2,1,0,True
19.953,2059439610792,4,0.929,935.000,1150.000,25.000,343.000,1,1,2,1,0,True
19.987,2059439610960,4,0.910,940.000,1147.000,26.000,340.000,1,1,2,1,0,True
20.020,2059439611128,4,0.902,944.000,1150.000,26.000,340.000,1,1,2,1,0,True
20.053,2059439659440,4,0.908,942.000,1151.000,26.000,342.000,1,1,2,1,0,True
20.087,2059439611464,4,0.879,943.000,1152.000,26.000,341.000,1,1,2,1,0,True
20.120,2059439611632,4,0.875,947.000,1154.000,25.000,342.000,1,1,2,1,0,True
20.153,2059439611800,4,0.892,943.000,1152.000,24.000,341.000,1,1,2,1,0,True
20.187,2059439685760,4,0.911,940.000,1153.000,22.000,342.000,1,1,2,1,0,True
20.220,2059439685928,4,0.925,939.000,1154.000,25.000,345.000,1,1,2,1,0,True
20.254,2059439686096,4,0.902,945.000,1155.000,25.000,344.000,1,1,2,1,0,True
20.287,2059439686264,4,0.894,946.000,1154.000,24.000,345.000,1,1,2,1,0,True
20.320,2059439686432,4,0.850,946.000,1155.000,24.000,340.000,1,1,2,1,0,True
20.354,2059439686600,4,0.828,956.000,1158.000,23.000,341.000,1,1,2,1,0,True
20.387,2059439686768,4,0.907,954.000,1162.000,21.000,344.000,1,1,2,1,0,True
20.420,2059439686936,4,0.882,956.000,1162.000,20.000,343.000,1,1,2,1,0,True
20.454,2059439687104,4,0.869,954.000,1162.000,23.000,342.000,1,1,2,1,0,True
20.487,2059439687272,4,0.873,959.000,1164.000,24.000,341.000,1,1,2,1,0,True
20.520,2059439687440,4,0.797,960.000,1164.000,26.000,339.000,1,1,2,1,0,True
20.554,2059439687608,4,0.747,962.000,1161.000,24.000,339.000,1,1,2,1,0,True
20.587,2059439687776,4,0.816,958.000,1161.000,23.000,339.000,1,1,2,1,0,True
20.621,2059439687944,4,0.601,966.000,1166.000,24.000,336.000,1,1,2,1,0,True
20.654,2059439688112,4,0.519,968.000,1167.000,24.000,335.000,1,1,2,1,0,True
20.687,2059439688280,4,0.649,967.000,1165.000,21.000,333.000,1,1,2,1,0,True
20.721,2059439688448,4,0.624,966.000,1166.000,21.000,333.000,1,1,2,1,0,True
